,ap_los,both,competitor_cheapest,competitor_cxr_div,competitor_fare_mean,competitor_fare_std,competitor_min_carrier,competitor_only,competitor_time_max,competitor_time_mean,competitor_time_min,competitor_time_std,cxr_div,file_name,lfe,lfe_fare_difference,ond,overlap,quickest,sabre_cheapest,sabre_cxr_div,sabre_fare_mean,sabre_fare_std,sabre_min_carrier,sabre_only,sabre_time_max,sabre_time_mean_sabre,sabre_time_min,sabre_time_std,search_date
279,8_7,30,1023.94,5,1371.107588235294,167.56630545115968,"{'AA': 1023.94, 'AC': 1229.83, 'AC-UA': 1385.26, 'AF-DL': 1433.26, 'UX': 1416.94}",170,4485.0,3204.8764705882354,1905.0,542.8246875879221,competitor,20180815_PARPUJ_8_7-processed,sabre,0.11473328515342697,PARPUJ,10.714285714285714,sabre,906.46,16,1376.2642352941177,288.1743319584651,"{'3S-AF': 1536.06, '3S-AF-DL': 1579.52, 'AA': 1007.77, 'AA-BA': 906.46, 'AA-BA-IB': 937.46, 'AA-IB': 1073.77, 'AC': 1109.86, 'AC-EI': 1004.36, 'AC-EI-UA': 1038.79, 'AF-AV': 1707.8, 'AF-CM': 1708.9, 'AF-DL': 1391.26, 'BA-IB': 1476.6, 'DL': 1654.77, 'LX': 1719.69, 'UX': 1646.48}",170,4157.0,2550.835294117647,1330.0,711.7493050949663,20180815
280,15_315_3,74,466.05,4,603.3791538461539,45.44140261228186,"{'AF-KL': 466.05, 'AT': 561.17, 'LH-LX': 639.8, 'UX': 600.57}",130,2640.0,1332.8846153846155,815.0,356.6912250028545,competitor,20180815_PARRAK_15_3-processed,competitor,-0.04102564102564103,PARRAK,66.07142857142857,sabre,485.17,8,739.2054615384615,272.6871371311124,"{'AF': 700.36, 'AF-AT': 2032.4, 'AT': 485.17, 'IB': 668.04, 'LH-LX': 627.38, 'TP': 703.15, 'UX': 650.02, 'VY': 1189.98}",130,2900.0,1074.3846153846155,385.0,647.0026345107138,20180815
281,15_715_7,104,405.39,5,522.720202020202,49.381334178664034,"{'AF-KL': 405.39, 'AT': 465.08, 'IB': 549.04, 'KL': 433.08, 'TP': 539.15}",99,2160.0,967.1212121212121,570.0,395.28928370341725,competitor,20180815_PARRAK_15_7-processed,sabre,0.08295715237179012,PARRAK,-1040.0,sabre,371.76,10,565.1231313131312,386.6172022621249,"{'AF-AT': 2034.92, 'AT': 398.17, 'AT-KQ-LH': 1939.65, 'AT-LH': 1938.65, 'IB': 371.76, 'KL': 385.08, 'LX-OS': 489.5, 'TP': 513.15, 'UX': 485.02, 'VY': 859.98}",99,3220.0,1670.8080808080808,385.0,768.767137546064,20180815
282,22_1422_14,102,302.39,2,313.8251485148515,11.458875565592074,"{'AF-KL': 302.39, 'AT': 302.39}",101,2365.0,1425.9405940594058,725.0,368.3304989213404,competitor,20180815_PARRAK_22_14-processed,sabre,0.1797017097126227,PARRAK,-5100.0,sabre,248.05,11,417.87742574257436,336.8617443689724,"{'AF-AT': 2060.12, 'AF-KL': 248.05, 'AT': 248.17, 'AT-KQ-LH': 1078.98, 'AT-LH': 1077.98, 'IB': 350.6, 'KL': 248.08, 'LH-OS': 362.26, 'OS': 362.44, 'TP': 396.15, 'UX': 304.04}",101,3400.0,1365.2970297029703,385.0,757.9108858507635,20180815
283,22_722_7,67,325.39,6,465.512205882353,43.00198298082572,"{'AF-KL': 325.39, 'AT': 443.48, 'IB': 366.04, 'KL': 355.08, 'TP': 509.15, 'UX': 344.05}",136,2250.0,879.5955882352941,460.0,378.97427604828016,competitor,20180815_PARRAK_22_7-processed,sabre,0.2533267770982513,PARRAK,48.55072463768116,sabre,242.96,8,425.05860294117656,328.7105824619557,"{'AF-AT': 2034.92, 'AT': 242.96, 'AT-KQ-LH': 1172.7, 'AT-LH': 1171.7, 'KL': 285.08, 'LH-OS': 365.46, 'OS': 362.44, 'VY': 705.98}",136,3445.0,1946.0294117647059,385.0,718.684785807215,20180815
284,3_23_2,128,466.05,4,550.101710526316,54.688419210119385,"{'AF-KL': 466.05, 'AT': 521.29, 'KL': 562.08, 'TP': 676.15}",76,2265.0,1544.407894736842,975.0,321.0326744588087,tie,20180815_PARRAK_3_2-processed,sabre,0.05383542538354261,PARRAK,-123.07692307692308,sabre,440.96,4,607.6210526315789,351.20529811713243,"{'AF-AT': 2060.12, 'AT': 440.96, 'IB': 497.29, 'TP': 700.15}",76,3200.0,1481.0526315789473,385.0,771.4291135243617,20180815
285,8_2,2,691.84,3,729.8687671232876,13.58071599990277,"{'AF': 809.36, 'AT': 691.84, 'TP': 717.87}",73,2990.0,1720.7534246575342,370.0,666.1334697095436,sabre,20180815_PARRAK_8_2-processed,sabre,0.19573889916743764,PARRAK,1.408450704225352,competitor,556.42,2,579.2079452054794,15.56863879003985,"{'AT': 603.17, 'IB': 556.42}",73,3300.0,1838.0821917808219,465.0,805.7168263489326,20180815
286,8_78_7,93,603.96,1,616.3475675675674,2.7084900913495122,{'AT': 603.96},111,1900.0,1194.8648648648648,715.0,295.01807298988206,competitor,20180815_PARRAK_8_7-processed,sabre,0.09237366713027365,PARRAK,258.3333333333333,sabre,548.17,8,720.4997297297294,285.0934588435534,"{'AF': 630.36, 'AF-AT': 1991.84, 'AF-KL': 654.39, 'AT': 548.17, 'IB': 646.42, 'TB': 633.84, 'TP': 703.15, 'VY': 1089.98}",111,1840.0,990.4504504504505,385.0,389.86509878391945,20180815
287,15_315_3,89,232.48,8,370.3586486486486,285.4369277807,"{'AF': 263.1, 'AF-AZ': 1519.75, 'AZ': 396.0, 'LH-LX': 232.48, 'LX': 250.96, 'LX-OS': 249.32, 'SK': 339.58, 'VY': 438.36}",111,2415.0,955.1351351351351,240.0,725.9875592032802,competitor,20180815_PARROM_15_3-processed,sabre,0.07432897453544392,PARROM,202.27272727272728,competitor,215.2,9,266.33,35.78837030504336,"{'AZ': 322.17, 'IB': 261.36, 'KL': 286.88, 'LH': 272.32, 'LH-LX': 215.2, 'LX': 239.76, 'LX-OS': 244.72, 'OS': 319.68, 'VY': 316.36}",111,3080.0,1580.7657657657658,245.0,654.4741810999527,20180815
288,15_715_7,104,198.95,9,255.89270833333333,29.657169168921623,"{'AF': 215.95, 'AF-KL': 198.95, 'AZ': 277.92, 'EW-LX': 263.9, 'IB': 220.96, 'LH': 244.24, 'LH-LX': 234.8, 'LX': 270.51, 'LX-OS': 239.32}",96,1035.0,547.0833333333334,245.0,221.61686553085102,sabre,20180815_PARROM_15_7-processed,sabre,0.008193013319929608,PARROM,-650.0,competitor,197.32,5,217.19999999999996,15.076778379872454,"{'KL': 252.88, 'LH': 197.32, 'LH-LX': 197.88, 'LX': 219.76, 'VY': 227.5}",96,1955.0,1115.9375,255.0,324.9812241539987,20180815
289,22_1422_14,86,215.96,8,278.43833333333333,24.875233619809844,"{'AZ': 278.28, 'IB': 230.96, 'LH': 268.07, 'LH-LX': 254.8, 'LH-OS': 224.6, 'LX-OS': 215.96, 'OS': 239.28, 'VY': 283.25}",114,1890.0,582.6754385964912,250.0,305.04473763330276,competitor,20180815_PARROM_22_14-processed,sabre,0.050009260974254545,PARROM,153.57142857142858,sabre,205.16,9,234.4269298245614,18.008749403897454,"{'AF': 268.9, 'AZ': 235.92, 'IB': 213.27, 'LH': 219.64, 'LH-OS': 205.16, 'LX': 239.76, 'OK': 261.24, 'OS': 244.68, 'VY': 266.36}",114,2580.0,1333.0701754385964,245.0,559.9354058716431,20180815
290,22_722_7,96,215.96,8,263.3541346153846,28.528615428600187,"{'AF': 227.79, 'AZ': 278.28, 'IB': 230.96, 'LH': 270.39, 'LH-LX': 234.8, 'LH-OS': 239.76, 'LX-OS': 215.96, 'VY': 220.96}",104,1590.0,615.8653846153846,245.0,298.056359357167,competitor,20180815_PARROM_22_7-processed,sabre,0.1514632339322097,PARROM,600.0,competitor,183.25,10,228.54913461538462,18.915053752689673,"{'AF': 183.25, 'AZ': 235.92, 'IB': 188.27, 'LH': 219.64, 'LH-LX': 260.2, 'LH-OS': 205.16, 'LX': 239.76, 'OK': 270.24, 'OS': 259.68, 'VY': 206.36}",104,2580.0,1208.6442307692307,250.0,526.8175181617644,20180815
291,3_23_2,117,254.8,9,442.8756043956044,120.54894532198014,"{'AF': 294.25, 'AF-KL': 361.09, 'IB': 416.36, 'LH': 397.64, 'LH-LX': 254.8, 'LX': 270.51, 'OS': 547.68, 'SK': 476.68, 'VY': 438.36}",91,2115.0,755.934065934066,245.0,596.4398600994964,sabre,20180815_PARROM_3_2-processed,competitor,-0.09171899529042388,PARROM,-225.0,competitor,278.17,7,340.4906593406594,30.442519416916337,"{'AZ': 278.17, 'IB': 340.27, 'KL': 387.88, 'LH': 319.64, 'LH-LX': 315.2, 'LX': 294.76, 'SK': 418.16}",91,2820.0,1213.6263736263736,470.0,514.717325839072,20180815
292,8_28_2,86,329.25,11,455.61264957264956,100.98149177801022,"{'AF': 447.89, 'AF-KL': 350.26, 'AZ': 477.0, 'LH': 371.36, 'LH-LX': 329.25, 'LH-OS': 418.16, 'LX': 329.25, 'LX-OS': 329.25, 'OS': 602.68, 'SK': 566.68, 'VY': 498.36}",117,2470.0,698.1623931623932,245.0,504.9016626219024,sabre,20180815_PARROM_8_2-processed,sabre,0.21105542900531513,PARROM,138.70967741935485,competitor,259.76,10,353.9560683760682,48.16226905235204,"{'0B': 462.51, 'AF': 341.9, 'AZ': 363.17, 'IB': 333.27, 'KL': 422.88, 'LH': 375.23, 'LH-LX': 272.88, 'LX': 259.76, 'OK': 536.24, 'VY': 421.5}",117,2780.0,1390.5726495726497,255.0,499.8978053534838,20180815
293,8_78_7,76,288.63,6,369.30277777777775,28.553611992569728,"{'AF': 393.5, 'AZ': 308.75, 'LH': 322.25, 'LH-LX': 288.63, 'LH-OS': 362.06, 'LX': 346.66}",126,805.0,543.0952380952381,250.0,160.98180908768188,competitor,20180815_PARROM_8_7-processed,sabre,0.24512351453417872,PARROM,76.0,sabre,217.88,7,280.85071428571433,40.5003741055032,"{'AF': 338.9, 'AZ': 262.17, 'IB': 306.36, 'KL': 317.88, 'LH-LX': 217.88, 'LX': 224.76, 'VY': 336.36}",126,1790.0,829.3253968253969,240.0,354.40448821909865,20180815
294,15_315_3,23,727.91,7,1447.4785074626864,239.1036975293182,"{'AF': 1318.8, 'BF': 727.91, 'EK-MK': 1330.79, 'MK': 1398.65, 'MK-SS': 2755.86, 'SS': 1381.01, 'SS-TX': 2002.01}",134,4370.0,3001.8283582089553,1325.0,711.8398646282575,sabre,20180815_PARRUN_15_3-processed,competitor,-0.2375980547045652,PARRUN,10.36036036036036,competitor,900.86,3,1183.4402985074623,63.88307782967981,"{'AF': 1209.54, 'AF-MK': 900.86, 'MK': 1180.34}",134,5120.0,3482.9850746268658,1555.0,951.2040488941902,20180815
295,15_715_7,115,767.91,17,2031.6014117647062,1581.517061151181,"{'AF': 1181.65, 'AF-BF-SE': 3248.44, 'AF-MD-SE-SS': 3406.21, 'AF-MK-SE': 3343.39, 'AF-MK-TK': 7675.79, 'AF-SE-SS': 2040.54, 'AI': 4091.12, 'BF': 767.91, 'BF-SE': 3212.91, 'BF-SS': 2066.91, 'KQ-MD': 2311.61, 'MD-MK': 3427.99, 'MD-UU': 2034.28, 'MK': 1114.01, 'MK-SS': 2167.86, 'SE-TX': 3212.91, 'SS-TX': 2002.01}",85,4120.0,2861.764705882353,1325.0,813.3457890399505,sabre,20180815_PARRUN_15_7-processed,competitor,-0.0538083890039198,PARRUN,-191.66666666666666,competitor,809.23,3,976.5444705882353,137.38447680823026,"{'AF-MK': 815.34, 'EK-MK': 1012.79, 'MK': 809.23}",85,4435.0,2960.176470588235,1555.0,819.9820145598809,20180815
296,22_1422_14,90,577.66,17,1639.8969696969693,1045.4110069382277,"{'AF': 1129.8, 'AF-BF-SE': 3248.44, 'AF-MK-SE': 3343.39, 'AF-SE-SS': 2040.54, 'AI': 4091.12, 'BF': 577.66, 'BF-SE': 3212.91, 'BF-SS': 2001.91, 'KQ-MD': 2361.61, 'KQ-MD-MK': 2364.27, 'MD-MK': 3427.99, 'MD-UU': 1049.28, 'MK': 824.34, 'MK-SS': 2102.86, 'SE-TX': 3212.91, 'SS-TX': 2002.01, 'UU': 816.1}",66,5225.0,2764.9242424242425,1325.0,987.5749211790086,sabre,20180815_PARRUN_22_14-processed,competitor,-0.13327909150711492,PARRUN,-187.5,competitor,654.65,3,724.201212121212,64.2786490096685,"{'AF': 654.65, 'AF-MK': 664.65, 'MK': 791.9}",66,4400.0,3195.530303030303,1555.0,882.8119970551613,20180815
297,22_722_7,54,577.66,16,1423.2806060606063,773.1571033132338,"{'AF-BF-SE': 3248.44, 'AF-MK': 1236.8, 'AF-MK-SE': 3343.39, 'AF-SE-SS': 2040.54, 'AI': 4091.12, 'BF': 577.66, 'BF-SE': 3212.91, 'BF-SS': 2001.91, 'KQ-MD-MK': 2364.27, 'MD-MK': 3427.99, 'MD-UU': 1049.28, 'MK': 1064.01, 'MK-SS': 2102.86, 'SE-TX': 3213.01, 'SS-TX': 2002.01, 'UU': 1021.1}",99,5225.0,3372.373737373737,1325.0,1087.6682003244896,sabre,20180815_PARRUN_22_7-processed,competitor,-0.13327909150711492,PARRUN,60.0,competitor,654.65,4,733.1133333333332,63.51806872931545,"{'AF': 654.65, 'AF-MK': 664.65, 'KL-MK': 820.23, 'MK': 785.54}",99,4400.0,2994.89898989899,1555.0,830.0550079503522,20180815
298,3_23_2,27,931.86,7,3382.509047619046,1082.4585594973357,"{'AF': 931.86, 'AI-SS': 2800.5, 'BF': 1647.91, 'BF-SS': 2466.91, 'LH-MK': 4591.98, 'MD': 3733.24, 'MK-SS': 2406.14}",21,4025.0,2876.904761904762,1390.0,759.4792232024458,sabre,20180815_PARRUN_3_2-processed,competitor,-1.5976970789603588,PARRUN,-225.0,competitor,2420.69,5,2874.553809523809,359.05474321440437,"{'AF': 3284.65, 'AF-MK': 2723.0, 'AF-MK-SS': 2420.69, 'KL-MK': 2724.33, 'KL-MK-SS': 2420.69}",21,4405.0,2732.3809523809523,1490.0,1055.4260029102218,20180815
299,8_2,109,2654.91,7,3124.8690109890113,204.0757958485846,"{'AF': 3041.65, 'BA-MK-SS': 2771.14, 'BF-SS': 2654.91, 'EK-MK': 3263.93, 'KQ-MD': 3525.61, 'KQ-MD-SS': 2795.84, 'MD-MK-SS': 3446.47}",91,4355.0,3013.6263736263736,1325.0,621.0663168803875,sabre,20180815_PARRUN_8_2-processed,sabre,0.37858533810938977,PARRUN,-302.77777777777777,competitor,1649.8,4,2736.9517582417584,288.4800486480571,"{'AF-MK': 1649.8, 'BA-MK': 2867.5, 'BA-MK-SS': 2359.36, 'MK': 2630.65}",91,3655.0,2213.736263736264,1505.0,512.4134579541719,20180815
300,8_78_7,69,1257.91,12,2199.3447368421052,678.0607248277307,"{'AF': 1571.65, 'AF-BF-SE': 3248.44, 'AF-MK-SE': 3343.39, 'AF-SE-SS': 2105.54, 'BF': 1257.91, 'BF-SE': 3212.91, 'BF-SS': 2466.91, 'EK-MK': 2996.93, 'MK': 1533.65, 'MK-SS': 1965.8, 'SE-TX': 3213.01, 'SS-TX': 2067.01}",133,5360.0,3711.6165413533836,1325.0,963.8123773926229,sabre,20180815_PARRUN_8_7-processed,sabre,0.21627143436334878,PARRUN,53.90625,competitor,985.86,3,1356.4171428571426,143.46399650536037,"{'AF': 1344.65, 'AF-MK': 985.86, 'MD-UU': 1473.5}",133,5445.0,2873.6090225563908,1490.0,974.227034974678,20180815
301,15_3,4,793.21,5,854.1548484848487,77.99957686158346,"{'AY': 975.96, 'BA': 956.31, 'CZ': 793.21, 'LH': 942.98, 'LH-OS': 948.82}",198,4915.0,3592.979797979798,2535.0,541.4023055386804,competitor,20180815_PARSGN_15_3-processed,competitor,-0.052886373091614994,PARSGN,1.0309278350515463,sabre,835.16,21,1066.681161616162,178.95178088352438,"{'AF': 1049.82, 'AF-BL-VN': 1182.89, 'AF-CZ': 1036.08, 'AF-VN': 1020.36, 'AY': 941.01, 'BL-VN': 1171.89, 'CA': 1128.78, 'CX': 921.64, 'CZ': 1204.82, 'EK': 835.16, 'EY': 1117.62, 'KE': 1251.46, 'LH-TG': 1096.47, 'MH': 1129.8, 'MU': 920.8, 'MU-VN': 1148.7, 'OS': 1050.0, 'QR': 1006.17, 'SQ': 1273.32, 'TG': 1048.88, 'VN': 968.82}",198,5415.0,2805.050505050505,1525.0,606.1957997958242,20180815
302,15_715_7,44,616.37,3,691.7636942675159,30.265459882610884,"{'CZ': 679.26, 'EY': 616.37, 'VN': 679.26}",157,6515.0,3403.917197452229,2020.0,839.8684112573784,competitor,20180815_PARSGN_15_7-processed,competitor,-0.04870451190031958,PARSGN,19.469026548672566,sabre,646.39,14,767.5884076433122,125.55546058497241,"{'AF-CZ': 789.18, 'AF-CZ-KL': 795.21, 'AF-VN': 2174.82, 'AY': 829.01, 'BA': 783.87, 'BL-VN': 698.14, 'CA': 836.78, 'CZ-KL': 729.85, 'EK': 710.16, 'EY': 787.66, 'LX-TG-VN': 867.62, 'MU': 756.8, 'QR': 778.01, 'VN': 646.39}",157,4030.0,2572.770700636943,1520.0,430.0273526275268,20180815
303,22_1422_14,61,545.17,5,668.6583571428571,83.0757388907594,"{'BA': 796.12, 'CZ': 694.18, 'EK': 594.15, 'EY': 545.17, 'QR': 780.85}",140,5855.0,3560.8928571428573,2015.0,879.6457895406116,competitor,20180815_PARSGN_22_14-processed,sabre,0.0028431498431681027,PARSGN,38.607594936708864,sabre,543.62,8,671.103642857143,134.64954875052666,"{'AF-CZ': 685.18, 'AF-VN': 634.41, 'BL-VN': 684.14, 'CA': 561.78, 'EK': 551.29, 'EY': 543.62, 'LX-OS-VN': 738.38, 'VN': 646.39}",140,4490.0,2704.6785714285716,1520.0,534.0160085421031,20180815
304,22_722_7,86,568.53,7,731.1910434782609,80.45697487427145,"{'BA': 796.12, 'CZ': 694.18, 'EK': 614.15, 'EY': 568.53, 'MU': 814.8, 'TK': 810.82, 'VN': 706.65}",115,5640.0,3028.782608695652,1760.0,799.6217832113614,competitor,20180815_PARSGN_22_7-processed,competitor,-0.004854625085747438,PARSGN,148.27586206896552,sabre,571.29,10,706.8520869565217,160.56394124206517,"{'AF-CZ-VN': 692.01, 'AF-VN': 608.75, 'BL-VN': 684.14, 'CX-LX-OS-VN': 658.4, 'EK': 571.29, 'EY': 684.62, 'LX-TG-VN': 720.62, 'LX-VN': 683.76, 'MU': 755.8, 'VN': 646.39}",115,4490.0,2693.2608695652175,1520.0,465.31777647592656,20180815
305,3_23_2,44,1002.73,5,1165.236282051282,177.22069367705907,"{'BA': 1002.73, 'BR': 1264.82, 'CZ': 1129.52, 'MU-VN': 1433.65, 'TK': 1495.99}",156,6320.0,4115.641025641025,2415.0,1044.5100283569786,competitor,20180815_PARSGN_3_2-processed,competitor,-0.07012854906106324,PARSGN,19.642857142857142,sabre,1073.05,20,1720.2810256410255,360.0507766505764,"{'AF-VN': 2286.75, 'BA': 1073.05, 'BA-MU-VN': 1776.65, 'BA-VN': 2297.09, 'BL-MU-VN': 2045.12, 'CA': 1560.78, 'CA-LH': 1756.03, 'CX': 1413.22, 'CX-LH': 1791.81, 'CZ': 1361.82, 'EK': 2287.96, 'EY': 1685.29, 'IB': 1895.46, 'KE': 1641.46, 'LH-TG': 1389.47, 'MU': 1924.18, 'MU-VN': 1747.85, 'QR': 1530.01, 'SQ': 1726.32, 'TK': 1508.82}",156,4535.0,2923.621794871795,1750.0,622.563787046174,20180815
306,8_28_2,109,1349.16,10,1590.0810869565214,151.97214630895553,"{'AY': 1398.96, 'CA-CZ-MU': 1848.23, 'CI': 1719.82, 'CX': 1696.64, 'CZ-MU': 1626.36, 'CZ-MU-VN': 1759.98, 'LH-OS': 1349.16, 'MU': 1690.8, 'OS': 1355.0, 'VN': 1790.26}",92,5305.0,3723.804347826087,2060.0,745.1872578162202,competitor,20180815_PARSGN_8_2-processed,sabre,0.13718165376975314,PARSGN,-320.5882352941176,sabre,1164.08,18,1731.4596739130432,326.03260770466767,"{'AF-MU-VN': 1552.9, 'AF-VN': 1799.41, 'AY': 1659.59, 'AY-CX': 1687.55, 'BA': 2154.04, 'BA-CX': 1164.08, 'BA-CX-LH': 1552.67, 'BA-CX-SN': 1401.02, 'BL-VN': 1522.14, 'CA-LH': 1733.03, 'CA-MU': 1336.95, 'CI': 1674.85, 'CX': 1575.06, 'EY': 2113.29, 'LH-TG': 2230.6, 'MU-VN': 1561.31, 'TG': 2054.01, 'VN': 1646.14}",92,4200.0,2791.5760869565215,1490.0,508.57532606195645,20180815
307,8_78_7,37,764.21,2,970.9489024390246,112.17832058202654,"{'CZ': 764.21, 'MU-VN': 1022.21}",164,5775.0,4203.932926829269,2350.0,717.7071888803416,competitor,20180815_PARSGN_8_7-processed,competitor,-0.4239803195456746,PARSGN,14.566929133858268,sabre,1088.22,27,1344.5451219512195,179.59030856552334,"{'AF-CZ': 1470.08, 'AF-CZ-KL': 1262.1, 'AF-CZ-VN': 1474.62, 'AF-KL': 1276.84, 'AF-KL-VN': 1281.38, 'AF-VN': 1289.41, 'AY': 1467.13, 'BA': 1278.05, 'BL-VN': 1372.14, 'CA': 1221.78, 'CA-LH': 1547.03, 'CI': 1422.85, 'CX': 1088.22, 'CX-OS': 1407.26, 'CZ-MU': 1143.08, 'EK': 1217.96, 'EY': 1367.96, 'KE': 1566.46, 'KL': 1513.87, 'LH-TG': 1226.47, 'MU': 1137.8, 'MU-VN': 1406.31, 'OS': 1410.0, 'QR': 1152.01, 'SQ': 1484.32, 'TG': 1231.25, 'VN': 1216.82}",164,4440.0,2822.5,1490.0,601.1531607663612,20180815
308,15_315_3,118,141.59,1,193.42839080459763,22.191916445406743,{'A5': 141.59},87,770.0,185.28735632183907,155.0,109.04809138002997,tie,20180815_PARTLS_15_3-processed,competitor,-0.423970619394025,PARTLS,-190.32258064516128,tie,201.62,1,218.62758620689652,11.237422733316096,{'AF': 201.62},87,1455.0,483.9080459770115,155.0,384.3284881386944,20180815
309,15_715_7,91,127.59,1,161.95159292035402,22.90033411976979,{'A5': 127.59},113,535.0,175.79646017699116,155.0,85.45457850435969,tie,20180815_PARTLS_15_7-processed,competitor,-0.0836272435143819,PARTLS,206.8181818181818,tie,138.26,1,185.94884955752218,13.648851714666357,{'AF': 138.26},113,335.0,167.47787610619469,155.0,30.311801492727437,20180815
310,22_1422_14,107,110.39,1,124.84106382978725,11.937271033042355,{'A5': 110.39},94,160.0,155.31914893617022,155.0,1.2288010237927558,tie,20180815_PARTLS_22_14-processed,competitor,-0.24205091040855162,PARTLS,-411.53846153846155,tie,137.11,1,163.4245744680851,21.61427677646567,{'AF': 137.11},94,605.0,296.5425531914894,155.0,154.69190085864412,20180815
311,22_722_7,113,110.39,1,123.84402298850577,12.523566664471643,{'A5': 110.39},87,160.0,155.3448275862069,155.0,1.2743223115243478,competitor,20180815_PARTLS_22_7-processed,competitor,-0.24205091040855162,PARTLS,-217.30769230769232,tie,137.11,2,153.46931034482762,26.66033726792996,"{'AF': 137.11, 'AF-KL': 284.58}",87,2015.0,226.4367816091954,155.0,335.17776266463494,20180815
312,3_23_2,84,141.59,2,184.44172413793106,15.289601369721103,"{'A5': 141.59, 'AF': 201.99}",116,165.0,154.26724137931035,150.0,3.8024197298692513,competitor,20180815_PARTLS_3_2-processed,competitor,-0.32325729218165133,PARTLS,131.25,competitor,187.36,3,479.0248275862069,47.84742756217767,"{'AF': 187.36, 'AF-KL': 496.6, 'KL': 485.6}",116,1670.0,1151.594827586207,160.0,331.9301911533515,20180815
313,8_28_2,50,368.09,2,422.7233333333333,21.84368403998004,"{'A5': 368.09, 'AF': 442.09}",150,170.0,155.86666666666667,155.0,2.440339581020132,competitor,20180815_PARTLS_8_2-processed,competitor,-0.05265016707870372,PARTLS,25.0,competitor,387.47,3,545.8865333333332,70.86868405613211,"{'AF': 387.47, 'AF-KL': 468.6, 'KL': 457.6}",150,1810.0,889.5666666666667,170.0,399.07020150227874,20180815
314,8_78_7,91,117.89,1,145.90009174311925,14.299028359596408,{'A5': 117.89},109,160.0,154.72477064220183,150.0,1.3324410878021862,competitor,20180815_PARTLS_8_7-processed,competitor,-0.3666129442700824,PARTLS,252.77777777777777,tie,161.11,3,271.34321100917424,128.4790387924754,"{'AF': 161.11, 'AF-KL': 422.6, 'KL': 411.6}",109,2540.0,771.3761467889908,150.0,796.3998482638258,20180815
315,15_3,28,438.14,6,583.9219753086419,41.1492336304342,"{'LH': 604.96, 'LH-LX': 515.65, 'LH-OS': 527.72, 'LO': 588.29, 'LX-OS': 438.14, 'OS': 472.17}",162,3430.0,2212.6234567901233,1165.0,564.012686693047,competitor,20180815_PARTLV_15_3-processed,sabre,0.060825306979504216,PARTLV,10.447761194029852,sabre,411.49,18,708.7338888888889,195.3058256446677,"{'A3': 1039.06, 'AF': 411.49, 'AF-LY': 1210.55, 'AZ': 779.8, 'IB': 646.16, 'KM': 707.7, 'LH': 637.1, 'LH-LX': 500.32, 'LO': 726.54, 'LX': 593.64, 'LY': 807.06, 'OK': 583.12, 'OS': 635.12, 'PC': 824.92, 'QS': 616.12, 'RO': 797.33, 'SU': 721.6, 'VY': 677.16}",162,3040.0,1340.216049382716,560.0,539.9989500695544,20180815
316,15_7,39,527.6,10,1039.1907647058822,96.36280962129524,"{'AF': 991.04, 'AZ': 1035.44, 'BT-IZ': 1087.17, 'LH-OS': 941.04, 'LO': 657.54, 'LY-RO': 997.06, 'OS': 864.56, 'PC': 527.6, 'RJ': 672.06, 'TK': 941.04}",170,3420.0,1544.764705882353,570.0,521.5869082798822,competitor,20180815_PARTLV_15_7-processed,sabre,0.11311599696739956,PARTLV,14.885496183206106,sabre,467.92,14,1000.8101176470589,243.47872928489514,"{'A3': 1365.06, 'AF-LY': 1180.55, 'AZ': 997.8, 'KM': 764.7, 'LH-OS': 923.28, 'LO': 637.54, 'OK': 935.12, 'OS': 920.12, 'PC': 467.92, 'PS': 929.62, 'QS': 908.12, 'RO': 788.33, 'SU': 1358.6, 'VY': 1239.66}",170,3085.0,1529.1470588235295,560.0,592.8751094501265,20180815
317,22_1422_14,43,414.4,8,630.2131515151516,66.18172217284383,"{'A3': 428.6, 'AF-KL': 699.07, 'AZ': 672.8, 'LO': 611.29, 'LX': 703.64, 'PC': 414.4, 'SU': 651.6, 'TK': 444.58}",165,3515.0,1414.6060606060605,725.0,450.04267679705094,competitor,20180815_PARTLV_22_14-processed,sabre,0.10386100386100378,PARTLV,17.62295081967213,sabre,371.36,22,580.6761818181818,178.58820592894133,"{'A3': 412.06, 'AF': 827.04, 'AF-KL': 591.07, 'AF-LY': 1180.55, 'AZ': 579.8, 'B2': 626.04, 'LH': 754.74, 'LH-OS': 682.41, 'LO': 663.54, 'LX': 658.64, 'LX-OS': 553.6, 'LY': 712.06, 'OK': 670.12, 'OS': 616.56, 'PC': 371.36, 'PS': 599.62, 'QS': 762.12, 'RJ': 428.09, 'RO': 552.33, 'SU': 479.22, 'TK': 519.21, 'UX': 576.7}",165,3165.0,1790.4848484848485,555.0,525.7048764726085,20180815
