,ap_los,both,competitor_cheapest,competitor_cxr_div,competitor_fare_mean,competitor_fare_std,competitor_min_carrier,competitor_only,competitor_time_max,competitor_time_mean,competitor_time_min,competitor_time_std,cxr_div,file_name,lfe,lfe_fare_difference,ond,overlap,quickest,sabre_cheapest,sabre_cxr_div,sabre_fare_mean,sabre_fare_std,sabre_min_carrier,sabre_only,sabre_time_max,sabre_time_mean_sabre,sabre_time_min,sabre_time_std,search_date
264,8_28_2,4,390.99,5,528.8649999999999,24.2480766475514,"{'TT': 409.99, 'TT-VA': 499.99, 'JQ-TT': 390.99, 'JQ-VA': 487.99, 'QF-TT': 509.99}",200,1580.0,1032.425,460.0,317.10094516117505,sabre,20180823_MELPER_8_2-2,competitor,-0.5251029438093044,MELPER,1.0204081632653061,sabre,596.3,4,658.2044500000001,46.50799135629799,"{'JQ-QF': 605.02, 'VA': 596.3, 'JQ': 601.56, 'QF': 620.02}",200,1510.0,827.0,445.0,289.5374061287051,20180823
265,8_78_7,11,441.99,6,564.1457788944721,30.622017138121894,"{'QF-VA': 599.99, 'JQ-VA': 531.99, 'TT': 494.99, 'JQ-TT': 441.99, 'QF-TT': 514.99, 'TT-VA': 499.99}",199,1405.0,913.2914572864322,460.0,258.9905529991685,sabre,20180823_MELPER_8_7-2,competitor,-0.3860042082400055,MELPER,2.925531914893617,sabre,612.6,4,691.3665829145727,52.323062661166475,"{'JQ-QF': 647.99, 'VA': 612.6, 'JQ': 661.56, 'QF': 620.02}",199,1375.0,797.0854271356784,450.0,268.08297701334345,20180823
266,15_315_3,54,624.99,13,808.798219178082,66.18816594595715,"{'5J-JQ': 800.99, 'AK-D7-TR': 624.99, 'AK-D7': 750.99, 'AK-D7-VN': 854.99, 'QF-TR-VN': 856.99, 'AK-D7-QF': 872.99, '5J-AK-D7': 770.99, 'CZ': 633.99, 'QF-TR': 815.99, '5J-TR': 643.99, 'SQ-TR': 872.99, 'QF': 864.99, 'AK-D7-JQ': 781.99}",146,3845.0,2581.849315068493,1680.0,523.892596816874,competitor,20180823_MELSGN_15_3-2,competitor,-0.27864445831133294,MELSGN,29.347826086956523,sabre,799.14,18,864.088493150685,38.78808683697054,"{'HX-QF': 857.44, '3K-CX-QF': 851.14, '3K-QF': 829.14, 'QF-VN': 839.94, '3K-QF-VN': 839.94, '3K-HX-QF': 825.64, 'SQ': 857.58, 'QF': 799.14, 'CX-HX-QF': 882.94, 'CZ': 903.95, 'MU': 904.95, 'BL-HX-QF': 825.64, 'CX': 911.05, 'VN': 906.95, 'JQ-MU': 822.09, 'BL-CX-QF': 851.14, 'BL-QF': 829.14, 'BL-QF-VN': 839.94}",146,3930.0,2587.328767123288,1005.0,428.04896770457503,20180823
267,15_715_7,13,593.99,12,748.4766310160428,60.77911340880984,"{'5J-JQ': 772.99, 'AK-D7-TR': 593.99, 'TR-VN': 799.99, 'AK-D7': 711.99, 'AK-D7-VN': 824.99, 'BI-TR': 818.99, '5J-AK-D7': 743.99, 'JQ': 779.99, 'QF-TR': 815.99, '5J-TR': 616.99, 'JQ-TR': 613.99, 'AK-D7-JQ': 739.99}",187,3755.0,2444.4919786096257,1625.0,492.93517828318437,competitor,20180823_MELSGN_15_7-2,competitor,-0.3453761847842556,MELSGN,3.735632183908046,sabre,799.14,19,897.0637967914438,76.09519890766562,"{'HX-QF': 825.64, '3K-BL-QF': 799.14, 'CZ-QF': 1018.65, 'BL-VN': 1035.95, '3K-QF-VN': 839.94, 'QF-VN': 839.94, '3K-HX-QF': 825.64, 'CX': 971.05, 'QF': 799.14, 'JQ': 968.38, 'CZ': 853.95, 'BL-HX-QF': 825.64, '3K-QF': 799.14, 'VN': 946.95, 'JQ-VN': 1049.54, 'HX-QF-VN': 871.74, 'BL-QF': 799.14, 'SQ': 954.58, 'BL-QF-VN': 839.94}",187,3655.0,2569.9732620320856,1005.0,444.0707033838396,20180823
268,22_1422_14,13,633.99,11,843.9418716577541,73.14062779775756,"{'5J-JQ': 759.99, 'AK-D7-TR': 669.99, 'MH-TR': 918.99, 'AK-D7': 777.99, 'AK-D7-QF': 886.99, 'JQ-TR': 719.99, '5J-AK-D7': 770.99, 'JQ-QF': 936.99, '5J-TR': 633.99, '5J-QF': 850.99, 'AK-D7-JQ': 795.99}",187,3645.0,2417.914438502674,1620.0,454.69525793228564,competitor,20180823_MELSGN_22_14-2,competitor,-0.5430054101799713,MELSGN,3.735632183908046,sabre,978.25,14,1176.9754545454548,97.65678445829111,"{'HX-QF': 1033.94, '3K-QF': 1002.14, '3K-QF-VN': 1132.94, '3K-HX-QF': 1123.94, 'SQ': 1184.58, 'QF-VN': 1132.94, 'BI': 1089.15, 'BL-QF': 1167.14, 'JQ': 1060.38, 'MH': 978.25, 'VN': 1291.95, 'QF': 1002.14, 'HX-QF-VN': 1164.74, '3K-BL-QF': 1167.14}",187,3665.0,2471.0160427807486,1005.0,506.4203752964912,20180823
269,22_722_7,11,641.99,12,804.3709523809524,59.801914659653555,"{'5J-JQ': 767.99, 'AK-D7-TR': 687.99, 'AK-D7': 786.99, 'QF-TR': 797.99, 'JQ-TR': 653.99, '5J-AK-D7': 778.99, 'JQ': 779.99, 'JQ-QF': 870.99, '5J-TR': 641.99, '5J-QF': 858.99, 'QF': 799.99, 'AK-D7-JQ': 791.99}",189,3845.0,2450.740740740741,1610.0,477.0994827807521,competitor,20180823_MELSGN_22_7-2,competitor,-0.24478574432623557,MELSGN,3.0898876404494384,sabre,799.14,20,1004.1844973544977,136.68721222770296,"{'CI-QF': 1076.34, '3K-CX-QF': 931.44, '3K-QF': 799.14, 'MU': 1104.95, '3K-QF-VN': 1015.1, 'QF-VN': 865.1, '3K-HX-QF': 905.94, 'SQ': 1049.58, 'CX-QF': 856.44, 'MH': 1042.95, 'BI': 1029.15, 'VN': 1231.95, 'JQ': 993.19, 'HX-QF': 830.94, 'CZ': 1013.95, 'CX': 1082.65, 'OD': 1218.95, 'CI-VA': 1079.03, 'BL-QF': 949.14, 'QF': 799.14}",189,4140.0,2521.746031746032,1005.0,571.2966951422402,20180823
270,3_23_2,5,753.99,20,901.815641025641,69.45843790988091,"{'BL-JQ-VN': 976.99, 'AK-D7-TR': 905.99, 'AK-D7': 753.99, '3K-JQ': 958.99, 'AK-BL-D7-JQ': 867.99, 'AK-D7-JQ-VN': 889.99, 'JQ': 859.99, '3K-AK-D7-JQ': 866.99, 'BL-JQ-TG': 908.99, '3K-BL-JQ': 953.99, 'JQ-QF': 971.99, 'JQ-OD': 997.99, 'AK-D7-TG': 811.99, 'AK-D7-JQ': 768.99, 'QF': 939.99, 'BL-JQ': 854.99, 'BL-JQ-TR': 991.99, 'AK-BI-D7': 956.99, 'AK-D7-QF': 957.99, 'JQ-TG': 947.99}",195,3545.0,2296.051282051282,1475.0,462.62061390316546,tie,20180823_MELSGN_3_2-2,competitor,-0.004191037016406011,MELSGN,1.3157894736842106,sabre,757.15,20,981.1100512820514,116.61936178345712,"{'PR': 757.15, 'HX-QF': 830.8, 'QF-SQ': 1119.14, '3K-QF': 874.14, 'QF-VN': 875.1, '3K-QF-VN': 989.94, '3K-HX-QF': 870.64, 'CX': 1011.05, 'QF': 834.3, 'JQ': 1013.19, 'BL-QF': 834.3, 'BL-HX-QF': 870.64, '3K-EK': 1118.58, '3K-QF-SQ': 1119.14, 'VN': 1086.95, 'JQ-VN': 1139.54, 'TG': 1123.08, '3K-BL-QF': 949.14, 'SQ': 1049.58, 'BL-QF-VN': 989.94}",195,3500.0,2530.846153846154,1005.0,399.9676880287827,20180823
271,8_28_2,29,661.99,14,801.6859064327485,35.7084754426488,"{'AK-D7-TR': 737.99, 'AK-D7': 736.99, '3K-JQ': 843.99, '3K-AK-D7-JQ': 786.99, 'BI-JQ': 715.99, 'BI-TR': 796.99, 'JQ': 747.99, '3K-BI-JQ': 811.99, 'JQ-QF': 842.99, '3K-JQ-TR': 758.99, 'AK-D7-JQ': 690.99, 'JQ-TR': 661.99, 'AK-BI-D7': 791.99, 'JQ-TG': 802.99}",171,3370.0,2231.4619883040937,1115.0,458.3113795286291,competitor,20180823_MELSGN_8_2-2,competitor,-0.2169972356077886,MELSGN,10.211267605633802,sabre,805.64,19,1954.0215789473684,1508.5941514712874,"{'HX-QF': 805.64, 'CX-QF': 831.14, 'QF-SQ': 1144.14, 'QF-VN': 1421.27, 'BL-VN': 1035.95, 'JQ-VN': 1010.64, 'SQ': 954.58, 'QF': 809.14, 'TR': 813.15, 'JQ': 891.69, 'VN': 946.95, 'MH': 1398.25, '3K-BL-EK-VN': 2134.38, 'BL-HX-QF': 870.64, 'CX': 911.05, 'CZ-VN': 1903.45, 'JQ-MU': 944.55, 'BL-CX-QF': 896.14, 'BL-QF': 809.14}",171,3915.0,2561.9005847953217,1005.0,477.56433080631086,20180823
272,8_78_7,17,699.99,18,812.6785245901642,49.18552263443171,"{'5J-JQ': 875.99, 'AK-D7-TR': 723.99, 'TR-VN': 828.99, 'AK-D7': 820.99, 'QF-TR': 856.99, 'JQ-VN': 833.99, 'BI-JQ': 742.99, 'BI-TR': 738.99, '5J-AK-D7': 818.99, 'JQ': 795.99, 'JQ-QF': 860.99, '5J-BI': 843.99, '5J-TR': 790.99, 'JQ-TR': 699.99, 'QF': 859.99, 'TG-TR': 836.99, 'AK-D7-JQ': 728.99, 'JQ-TG': 841.99}",183,3860.0,2486.8852459016393,1440.0,549.045748560072,competitor,20180823_MELSGN_8_7-2,competitor,-0.17021671738167685,MELSGN,5.120481927710843,sabre,819.14,21,1013.8756830601093,130.13756060689084,"{'HX-QF': 915.94, 'CX-QF': 920.64, 'QF-VN': 945.72, 'CZ-QF': 1138.65, 'BL-VN': 1035.95, 'JQ-VN': 1010.64, 'SQ': 994.58, 'QF': 819.14, 'JQ': 970.19, 'VN': 946.95, 'MH': 1118.25, 'MU': 904.95, 'CZ': 913.95, 'CZ-QF-VN': 1683.15, 'CX': 911.05, 'JQ-MU': 822.09, 'HX-QF-VN': 1021.74, 'TG': 895.38, 'BL-QF': 884.14, 'CX-QF-VN': 1026.44, 'BL-QF-VN': 989.94}",183,3930.0,2375.5737704918033,1005.0,535.8405369757635,20180823
273,15_315_3,18,547.99,14,696.4240659340659,56.18923771782766,"{'PR': 774.99, 'AK-D7-TR': 547.99, '3K-JQ-TR': 579.99, '3K-JQ': 773.99, 'CZ': 651.99, '3K-5J-JQ': 798.99, 'QF-TR': 698.99, 'MH-TR': 798.99, '5J-AK-D7': 714.99, 'CZ-TR': 795.99, '5J-TR': 603.99, 'EK-TR': 700.99, 'AK-D7': 667.99, '3K-AK-D7-JQ': 690.99}",182,3615.0,1864.5604395604396,925.0,436.1867968442445,sabre,20180823_MELSIN_15_3-2,competitor,-0.4039489771711163,MELSIN,5.487804878048781,sabre,769.35,7,959.132142857143,52.64606402964739,"{'BA': 844.9, 'SQ': 978.78, 'MH': 769.35, 'BI': 971.35, 'CZ': 886.15, 'EK-QF': 808.78, 'GA': 996.38}",182,4185.0,2729.1758241758243,905.0,852.4896148931659,20180823
274,15_715_7,8,582.99,16,732.8233333333334,65.53309312413266,"{'PR': 774.99, 'AK-D7-TR': 585.99, 'GA-TR': 812.99, 'AK-D7': 689.99, 'CZ': 816.99, '3K-5J-JQ': 777.99, 'AK-D7-QF': 841.99, 'AK-D7-EK': 841.99, '5J-AK-D7': 693.99, 'QF-TR': 730.99, '5J-TR': 582.99, 'EK-TR': 730.99, '3K-JQ-TR': 681.99, 'MH-TR': 765.99, 'OD-TR': 811.99, '3K-AK-D7-JQ': 780.99}",198,3615.0,1802.0707070707072,925.0,437.7434116780261,sabre,20180823_MELSIN_15_7-2,competitor,-0.29753512067102356,MELSIN,2.1052631578947367,sabre,756.45,9,914.2090404040401,58.25644366955246,"{'PR': 774.35, 'BA': 844.9, 'EK': 936.34, 'SQ': 1113.78, 'MH': 756.45, 'CZ': 886.15, 'EK-QF': 848.34, 'GA': 924.68, 'QF': 848.34}",198,3425.0,2379.7727272727275,910.0,668.268520959363,20180823
275,22_1422_14,7,582.99,19,831.2470093457945,61.33066172812178,"{'AK-D7-TR': 646.99, 'GA-TR': 861.99, '3K-JQ-TR': 780.99, 'QF-TR': 832.99, 'PR-TR': 894.99, '3K-5J-JQ': 799.99, 'AK-D7-QF': 913.99, '5J-GA': 905.99, '5J-AK-D7': 737.99, 'AK-D7-EK': 913.99, 'AK-D7-MH': 813.99, '5J-TR': 582.99, 'EK-TR': 832.99, 'AK-D7': 795.99, 'MH-TR': 646.99, '5J-QF': 849.99, '5J-EK': 849.99, '3K-AK-D7-JQ': 863.99, '3K-JQ-MH': 874.99}",214,2945.0,1896.588785046729,930.0,385.0654466236791,sabre,20180823_MELSIN_22_14-2,competitor,-0.32823890632772434,MELSIN,1.6908212560386473,sabre,774.35,8,978.8034579439252,102.64696800932606,"{'PR': 774.35, 'VA': 1288.78, 'EK': 1096.34, 'SQ': 1168.78, 'MH': 877.85, 'EK-QF': 1096.34, 'GA': 928.78, 'QF': 1096.34}",214,3780.0,2366.61214953271,910.0,741.3759850529273,20180823
276,22_722_7,9,582.99,20,861.5217073170733,73.96445370099387,"{'PR': 774.99, 'AK-D7-TR': 642.99, 'GA-TR': 799.99, '3K-JQ-TR': 703.99, 'QF-TR': 754.99, 'PR-TR': 894.99, '3K-5J-JQ': 799.99, '5J-GA': 905.99, '5J-AK-D7': 737.99, 'CX-TR': 878.99, '5J-TR': 582.99, 'EK-TR': 754.99, 'AK-D7': 814.99, 'MH-TR': 914.99, 'OD-TR': 858.99, '5J-QF': 849.99, '5J-EK': 849.99, 'CZ-TR': 926.99, '3K-AK-D7-JQ': 890.99, 'BI-TR': 929.99}",205,3615.0,1833.1463414634147,925.0,420.7585098096481,sabre,20180823_MELSIN_22_7-2,competitor,-0.5162352699017136,MELSIN,2.295918367346939,sabre,883.95,9,1024.1301951219511,96.09881418725747,"{'PR': 883.95, 'BA': 969.9, 'EK': 1041.34, 'SQ': 1168.78, 'MH': 983.85, 'BI': 971.35, 'EK-QF': 936.34, 'GA': 1023.78, 'QF': 1171.78}",205,4880.0,2337.3658536585367,910.0,688.8464624488623,20180823
277,3_23_2,19,583.99,17,832.8538743455499,71.18428495749917,"{'PR': 774.99, 'AK-D7-TR': 748.99, 'AK-D7': 747.99, '3K-JQ': 840.99, 'AK-BI-D7': 748.99, 'AK-D7-QF': 882.99, 'AK-D7-EK': 882.99, 'JQ-OD': 841.99, 'BI': 583.99, 'EK-JQ': 840.99, 'QF-TR': 886.99, 'EK-TR': 886.99, 'JQ-TR': 628.99, 'AK-D7-TG': 798.99, 'TG-TR': 812.99, 'AK-D7-JQ': 624.99, 'BI-TR': 754.99}",191,3655.0,1894.9476439790576,890.0,483.6688159890086,sabre,20180823_MELSIN_3_2-2,competitor,-0.3259644856932482,MELSIN,5.475504322766571,competitor,774.35,15,1084.1726804123712,105.43847228283305,"{'PR': 774.35, 'VA': 1158.6, 'CZ-JQ': 1046.25, 'EK': 936.34, 'JQ-VN': 963.55, 'SQ': 1033.78, 'QF': 936.34, 'JQ': 1003.8, 'VN': 1225.75, 'MH': 1517.95, 'JQ-QF': 946.12, 'CX': 1075.05, 'EK-QF': 848.78, 'GA': 1226.38, 'JQ-MU': 1066.75}",194,4055.0,1746.881443298969,900.0,853.221685694192,20180823
278,8_28_2,23,514.99,15,710.4661904761906,53.124359463329604,"{'AK-D7-TR': 595.99, '3K-JQ-TR': 788.99, '3K-JQ': 723.99, 'AK-BI-D7': 742.99, 'BI-JQ': 661.99, 'BI-TR': 711.99, 'BI': 698.99, 'EK-JQ': 742.99, 'QF-TR': 739.99, 'EK-TR': 739.99, 'AK-D7': 669.99, 'JQ-TR': 514.99, 'AK-D7-JQ': 588.99, 'JQ-TG': 774.99, 'GA-JQ': 798.99}",189,3280.0,1781.7460317460318,910.0,477.6486835994375,sabre,20180823_MELSIN_8_2-2,competitor,-0.5696227111206044,MELSIN,6.865671641791045,sabre,808.34,9,982.6305729166669,126.10168800820318,"{'VA': 1368.78, 'BA': 844.9, 'EK': 809.22, 'SQ': 978.78, 'MH': 1033.85, 'JQ-QF': 897.67, 'EK-QF': 808.34, 'GA': 988.78, 'QF': 808.78}",192,3740.0,2140.7552083333335,900.0,817.6766520468676,20180823
279,8_78_7,25,599.99,23,846.6655319148936,77.6448519508854,"{'BI': 698.99, 'QF-TR': 749.99, 'SQ-TR': 881.99, 'TG-TR': 781.99, 'PR': 769.99, 'BI-QF': 916.99, 'GA-TR': 808.99, '3K-JQ-TR': 749.99, 'AK-D7-QF': 843.99, '5J-AK-D7': 792.99, 'AK-D7-MH': 933.99, '5J-TR': 719.99, 'EK-TR': 754.99, 'AK-D7-TR': 599.99, 'MH-TR': 859.99, 'PR-TR': 932.99, 'AK-D7-EK': 866.99, '5J-BI': 866.99, 'OD-TR': 900.99, 'AK-BI-D7': 928.99, 'AK-D7': 829.99, 'BI-TR': 673.99, 'CX-TR': 878.99}",188,3615.0,1766.4893617021276,920.0,482.33962438846487,sabre,20180823_MELSIN_8_7-2,competitor,-0.2906048434140569,MELSIN,7.668711656441718,sabre,774.35,10,1002.5788297872339,65.31101546346731,"{'PR': 774.35, 'VA': 1368.78, 'EK': 937.22, 'SQ': 1033.78, 'MH': 952.85, 'CZ': 936.15, 'EK-QF': 848.34, 'GA': 936.38, 'QF': 937.22, 'TG': 888.28}",188,4055.0,2625.026595744681,900.0,1109.6834950479943,20180823
280,15_315_3,76,168.99,4,195.74287356321844,10.233226389108282,"{'TT': 184.99, 'JQ': 189.99, 'JQ-VA': 192.99, 'JQ-TT': 168.99}",174,185.0,180.97701149425288,180.0,1.9882720385523414,tie,20180823_MELSYD_15_3-2,competitor,-0.549204094916859,MELSYD,38.775510204081634,tie,261.8,4,291.88649425287355,29.100851661205393,"{'JQ-QF': 261.8, 'VA': 274.0, 'JQ': 262.2, 'QF': 360.01}",174,180.0,180.0,180.0,0.0,20180823
281,15_715_7,29,199.99,5,230.09859728506785,12.874462683432014,"{'TT': 215.99, 'TT-VA': 238.99, 'JQ': 221.99, 'JQ-VA': 222.99, 'JQ-TT': 199.99}",221,185.0,180.58823529411765,180.0,1.614605794507673,sabre,20180823_MELSYD_15_7-2,competitor,-0.3900195009750487,MELSYD,7.552083333333333,tie,277.99,3,320.37009049773775,29.24232749396839,"{'JQ-QF': 300.8, 'VA': 277.99, 'QF': 360.01}",221,180.0,180.0,180.0,0.0,20180823
282,22_1422_14,40,266.99,6,322.4707692307692,13.40018081155016,"{'JQ-VA': 319.99, 'TT': 293.99, 'JQ': 323.99, 'JQ-TT': 266.99, 'QF-TT': 326.99, 'TT-VA': 306.99}",208,185.0,180.2403846153846,180.0,1.0722245808782156,sabre,20180823_MELSYD_22_14-2,competitor,-0.3888160605266115,MELSYD,11.904761904761905,tie,370.8,3,398.0820673076922,25.86827774108925,"{'JQ-QF': 370.8, 'VA': 374.99, 'QF': 424.01}",208,180.0,180.0,180.0,0.0,20180823
283,22_722_7,46,209.99,5,252.94098039215683,10.506275348295176,"{'TT': 236.99, 'TT-VA': 249.99, 'JQ': 242.99, 'JQ-VA': 243.99, 'JQ-TT': 209.99}",204,185.0,180.3186274509804,180.0,1.2243208948747741,sabre,20180823_MELSYD_22_7-2,competitor,-0.37620839087575597,MELSYD,14.556962025316455,tie,288.99,3,319.6354901960785,21.983471539790756,"{'JQ-QF': 300.8, 'VA': 288.99, 'QF': 360.01}",204,180.0,180.0,180.0,0.0,20180823
284,3_23_2,87,183.99,4,235.03907975460123,28.29950130018688,"{'TT': 198.99, 'JQ-TT': 183.99, 'JQ-VA': 213.99, 'TT-VA': 228.99}",163,185.0,182.23926380368098,180.0,2.4940283142833746,tie,20180823_MELSYD_3_2-2,competitor,-0.6033480080439153,MELSYD,57.23684210526316,tie,295.0,4,413.84067484662586,53.2737976746315,"{'JQ-QF': 325.8, 'VA': 295.0, 'JQ': 356.4, 'QF': 424.01}",163,180.0,180.0,180.0,0.0,20180823
285,8_28_2,54,168.99,6,225.43897959183673,18.88432938680442,"{'JQ-VA': 223.99, 'TT': 184.99, 'JQ': 219.99, 'JQ-TT': 168.99, 'QF-TT': 248.99, 'TT-VA': 228.99}",196,185.0,180.84183673469389,180.0,1.8757520731361093,sabre,20180823_MELSYD_8_2-2,competitor,-0.60837919403515,MELSYD,19.014084507042252,tie,271.8,3,333.447193877551,28.911668796493153,"{'JQ-QF': 271.8, 'VA': 319.99, 'QF': 360.01}",196,180.0,180.0,180.0,0.0,20180823
286,8_78_7,40,199.99,5,245.91857142857137,12.663840806727128,"{'TT': 231.99, 'TT-VA': 254.99, 'JQ': 237.99, 'JQ-VA': 238.99, 'JQ-TT': 199.99}",210,185.0,181.35714285714286,180.0,2.228796192461856,sabre,20180823_MELSYD_8_7-2,competitor,-0.49502475123756184,MELSYD,11.764705882352942,tie,298.99,3,328.9102857142858,23.68415865530888,"{'JQ-QF': 300.8, 'VA': 298.99, 'QF': 360.01}",210,180.0,180.0,180.0,0.0,20180823
287,15_315_3,23,663.99,7,728.6905649717513,30.138801058178274,"{'VA': 740.99, 'QF-VA': 727.99, 'JQ-VA': 663.99, 'FJ-VA': 727.99, 'JQ-QF': 685.99, 'FJ-QF': 749.99, 'FJ-JQ': 687.99}",177,2885.0,1702.0621468926554,515.0,541.9552266624322,sabre,20180823_NANSYD_15_3-2,competitor,-0.16427958252383326,NANSYD,7.467532467532467,tie,773.07,6,852.7423728813561,106.80158627959342,"{'VA': 773.07, 'NF': 1295.46, 'FJ-VA': 954.68, 'QF': 862.96, 'FJ-QF': 952.2, 'FJ': 862.96}",177,2645.0,1780.4237288135594,515.0,736.9493060319801,20180823
288,15_715_7,56,663.99,12,839.4899999999999,60.700111173732594,"{'JQ-QF': 760.99, 'QF-VA': 795.99, 'JQ-VA': 663.99, 'NZ-VA': 884.99, 'VA': 758.99, 'FJ-VA': 795.99, 'FJ-JQ-VA': 852.99, 'FJ-JQ-QF': 849.99, 'JQ-NZ': 848.99, 'FJ-QF': 919.99, 'FJ-JQ': 760.99, 'FJ-QF-VA': 885.99}",144,2065.0,1185.9027777777778,515.0,428.3619200368825,sabre,20180823_NANSYD_15_7-2,competitor,-0.44354583653368274,NANSYD,31.818181818181817,tie,958.5,6,1027.3000694444445,69.19587636260957,"{'VA': 958.5, 'NF': 1419.46, 'FJ-VA': 1059.68, 'QF': 1059.31, 'FJ-QF': 1057.2, 'FJ': 967.96}",144,3395.0,1478.0902777777778,515.0,473.8205808551168,20180823
289,22_1422_14,104,905.99,9,1100.5614285714285,48.3637772000383,"{'VA': 1067.99, 'QF-VA': 1037.99, 'JQ-VA': 905.99, 'NZ-VA': 1101.99, 'FJ-VA': 1037.99, 'FJ-JQ-VA': 1098.99, 'FJ-LA-VA': 1092.99, 'JQ-NZ': 1023.99, 'FJ-QF-VA': 1127.99}",105,2310.0,1316.0,745.0,408.76714266569536,sabre,20180823_NANSYD_22_14-2,competitor,-0.24733164825218812,NANSYD,5200.0,sabre,1130.07,7,1415.385714285714,338.9396473984291,"{'VA': 1130.07, 'FJ-VA': 1378.94, 'NZ': 1398.56, 'QF': 1586.25, 'FJ-QF': 1470.37, 'FJ': 1596.96, 'FJ-QF-VA': 1468.18}",105,3075.0,1614.1904761904761,515.0,745.7475997954889,20180823
290,22_722_7,15,853.99,8,937.8563101604278,29.592179451655504,"{'JQ-VA': 875.99, 'NZ-VA': 930.99, 'JQ-QF': 930.99, 'NZ-QF': 985.99, 'FJ-JQ-LA': 985.99, 'JQ-NZ': 853.99, 'FJ-JQ': 930.99, 'FJ-NZ': 985.99}",187,3565.0,2203.235294117647,530.0,678.0772850893028,sabre,20180823_NANSYD_22_7-2,competitor,-0.19317556411667586,NANSYD,4.3604651162790695,sabre,1018.96,7,1150.74128342246,137.13318932901794,"{'VA': 1018.96, 'FJ-VA': 1215.68, 'NZ': 1203.96, 'QF': 1123.96, 'FJ-QF': 1213.2, 'FJ': 1123.96, 'FJ-JQ': 1328.08}",187,3185.0,1647.5133689839572,515.0,699.7246721073891,20180823
291,3_23_2,135,807.99,3,833.3139436619715,5.3312412060214145,"{'VA': 807.99, 'QF-VA': 829.99, 'FJ-VA': 831.99}",71,3295.0,2199.3661971830984,1280.0,720.4244431372506,tie,20180823_NANSYD_3_2-2,sabre,0.10333048676345005,NANSYD,-105.46875,sabre,724.5,3,1061.511971830986,355.0771697839367,"{'VA': 724.5, 'FJ': 1576.96, 'QF': 1319.06}",71,2935.0,1667.0422535211267,525.0,858.0074830945692,20180823
292,8_28_2,80,772.99,2,818.2649999999999,19.505639132907003,"{'VA': 823.99, 'JQ-VA': 772.99}",120,3575.0,2290.4166666666665,715.0,640.3647802781851,competitor,20180823_NANSYD_8_2-2,competitor,-0.10570641276083784,NANSYD,100.0,sabre,854.7,8,998.9143333333333,191.87836582100667,"{'VA': 854.7, 'JQ-NF': 1425.46, 'JQ': 871.96, 'FJ-VA': 1211.68, 'QF': 1163.96, 'FJ-QF': 1209.2, 'FJ': 1163.96, 'FJ-JQ': 1274.49}",120,2630.0,1664.875,515.0,767.3378246801561,20180823
293,8_78_7,96,812.99,6,884.1534615384614,37.83846878429747,"{'VA': 856.99, 'QF-VA': 889.99, 'JQ-VA': 812.99, 'FJ-VA': 903.99, 'JQ-QF': 948.99, 'FJ-JQ': 948.99}",104,2310.0,1509.1826923076924,535.0,385.77000956536233,competitor,20180823_NANSYD_8_7-2,competitor,-0.0922151563979877,NANSYD,600.0,sabre,887.96,8,1111.2180769230768,186.1858286978801,"{'VA': 959.07, 'JQ-NF': 1572.66, 'JQ': 887.96, 'FJ-VA': 1125.68, 'QF': 1077.96, 'FJ-QF': 1123.2, 'FJ': 1077.96, 'NF-QF': 2083.23}",104,2460.0,1268.75,515.0,628.4229567905355,20180823
294,15_3,66,125.99,5,178.39229885057478,22.43627315456472,"{'TT': 125.99, 'TT-VA': 167.99, 'JQ-TT': 131.99, 'JQ-VA': 173.99, 'QF-TT': 187.99}",174,175.0,169.74137931034483,165.0,1.636579806250958,tie,20180823_OOLSYD_15_3-2,competitor,-0.4128105405190889,OOLSYD,30.555555555555557,sabre,178.0,5,286.0170114942528,57.6113835213877,"{'JQ-QF': 240.01, 'VA': 178.0, 'ZL': 300.59, 'JQ': 213.99, 'QF': 250.01}",174,775.0,182.55747126436782,155.0,66.77054684901503,20180823
295,15_715_7,86,204.99,6,254.86499999999998,21.004355429764264,"{'QF-VA': 249.99, 'JQ-VA': 246.99, 'TT': 211.99, 'JQ-TT': 204.99, 'QF-TT': 204.99, 'TT-VA': 247.99}",152,175.0,170.19736842105263,165.0,2.2198367390723215,sabre,20180823_OOLSYD_15_7-2,competitor,-0.40494658276013457,OOLSYD,65.15151515151516,sabre,288.0,5,356.6782236842105,49.07673393146795,"{'JQ-QF': 315.01, 'VA': 288.0, 'ZL': 461.19, 'JQ': 300.99, 'QF': 288.02}",152,275.0,176.41447368421052,155.0,20.02827275765267,20180823
296,22_14,57,266.99,6,360.0922727272727,27.73941590598466,"{'JQ-VA': 322.99, 'TT': 282.99, 'JQ': 381.99, 'JQ-TT': 266.99, 'QF-TT': 377.99, 'TT-VA': 338.99}",176,185.0,170.48295454545453,165.0,3.690875903503792,sabre,20180823_OOLSYD_22_14-2,competitor,-0.29896250795909957,OOLSYD,23.949579831932773,sabre,346.81,5,470.0088068181818,54.96544414964898,"{'JQ-QF': 399.99, 'VA': 363.99, 'ZL': 461.19, 'JQ': 346.81, 'QF': 486.99}",176,1245.0,243.0965909090909,155.0,224.97666365272576,20180823
