,Unnamed: 0,x
2884,34196,"Siguanea Airport,Siguanea Airport(SZJ)"
2885,34198,"Alberto Delgado Airport,Alberto Delgado Airport(TND)"
2886,34200,"Juan Gualberto Gomez International Airport,Juan Gualberto Gomez International Airport(VRA)"
2887,34201,"Hermanos Ameijeiras Airport,Hermanos Ameijeiras Airport(VTU)"
2888,34205,"Gerrard Smith International Airport,Gerrard Smith International Airport(CYB)"
2889,34206,"Edward Bodden Airfield,Edward Bodden Airfield(LYB)"
2890,34207,"Owen Roberts International Airport,Owen Roberts International Airport(GCM)"
2891,35371,"Clarence A. Bain Airport,Clarence A. Bain Airport(MAY)"
2892,35372,"Andros Town Airport,Andros Town Airport(ASD)"
2893,35373,"Congo Town Airport,Congo Town Airport(COX)"
2894,35374,"Leonard M Thompson International Airport,Leonard M Thompson International Airport(MHH)"
2895,35375,"San Andros Airport,San Andros Airport(SAQ)"
2896,35376,"Spring Point Airport,Spring Point Airport(AXP)"
2897,35378,"Treasure Cay Airport,Treasure Cay Airport(TCB)"
2898,35381,"Chub Cay Airport,Chub Cay Airport(CCZ)"
2899,35382,"Great Harbour Cay Airport,Great Harbour Cay Airport(GHC)"
2900,35384,"South Bimini Airport,South Bimini Airport(BIM)"
2901,35385,"Arthur's Town Airport,Arthur's Town Airport(ATC)"
2902,35386,"New Bight Airport,New Bight Airport(TBI)"
2903,35389,"Colonel Hill Airport,Colonel Hill Airport(CRI)"
2904,35395,"Exuma International Airport,Exuma International Airport(GGT)"
2906,35397,"North Eleuthera Airport,North Eleuthera Airport(ELH)"
2907,35399,"Governor's Harbour Airport,Governor's Harbour Airport(GHB)"
2908,35400,"Normans Cay Airport,Normans Cay Airport(NMC)"
2909,35401,"Rock Sound Airport,Rock Sound Airport(RSD)"
2910,35402,"Staniel Cay Airport,Staniel Cay Airport(TYM)"
2911,35405,"Grand Bahama International Airport,Grand Bahama International Airport(FPO)"
2912,35408,"Inagua Airport,Inagua Airport(IGA)"
2913,35410,"Deadman's Cay Airport,Deadman's Cay Airport(LGI)"
2915,35412,"Stella Maris Airport,Stella Maris Airport(SML)"
2916,35413,"Mayaguana Airport,Mayaguana Airport(MYG)"
2917,35414,"Lynden Pindling International Airport,Lynden Pindling International Airport(NAS)"
2918,35416,"Duncan Town Airport,Duncan Town Airport(DCT)"
2919,35419,"San Salvador Airport,San Salvador Airport(ZSA)"
2920,35479,"Philip S. W. Goldson International Airport,Philip S. W. Goldson International Airport(BZE)"
2921,35745,"Changbaishan Airport,Changbaishan Airport(NBS)"
2922,35859,"Rarotonga International Airport,Rarotonga International Airport(RAR)"
2923,36004,"Nadi International Airport,Nadi International Airport(NAN)"
2924,36011,"Nausori International Airport,Nausori International Airport(SUV)"
2925,36016,"Labasa Airport,Labasa Airport(LBS)"
2926,36028,"Fua'amotu International Airport,Fua'amotu International Airport(TBU)"
2927,36029,"Lifuka Island Airport,Lifuka Island Airport(HPA)"
2928,36032,"Vava'u International Airport,Vava'u International Airport(VAV)"
2929,36038,"Gombe Lawanti International Airport,Gombe Lawanti International Airport(GMO)"
2930,36044,"Warri Airport,Warri Airport(QRW)"
2931,36047,"Funafuti International Airport,Funafuti International Airport(FUN)"
2932,36054,"Bonriki International Airport,Bonriki International Airport(TRW)"
2933,36056,"Tabiteuea North Airport,Tabiteuea North Airport(TBF)"
2934,36156,"Niue International Airport,Niue International Airport(IUE)"
2935,36387,"Ninglang Luguhu Airport,Ninglang Luguhu Airport(NLH)"
2936,36388,"Pointe Vele Airport,Pointe Vele Airport(FUT)"
2937,36389,"Hihifo Airport,Hihifo Airport(WLS)"
2938,36581,"Faleolo International Airport,Faleolo International Airport(APW)"
2939,36583,"Fitiuta Airport,Fitiuta Airport(FTI)"
2940,36585,"Pago Pago International Airport,Pago Pago International Airport(PPG)"
2941,36587,"Faa'a International Airport,Faa'a International Airport(PPT)"
2942,36589,"Rurutu Airport,Rurutu Airport(RUR)"
2943,36590,"Tubuai Airport,Tubuai Airport(TUB)"
2944,36592,"Anaa Airport,Anaa Airport(AAA)"
2945,36593,"Fangatau Airport,Fangatau Airport(FGU)"
2946,36594,"Tikehau Airport,Tikehau Airport(TIH)"
2947,36596,"Reao Airport,Reao Airport(REA)"
2948,36597,"Fakarava Airport,Fakarava Airport(FAV)"
2949,36600,"Manihi Airport,Manihi Airport(XMH)"
2950,36601,"Totegegie Airport,Totegegie Airport(GMR)"
2951,36602,"Kaukura Airport,Kaukura Airport(KKR)"
2952,36603,"Makemo Airport,Makemo Airport(MKP)"
2953,36606,"Puka Puka Airport,Puka Puka Airport(PKP)"
2954,36610,"Takapoto Airport,Takapoto Airport(TKP)"
2955,36611,"Arutua Airport,Arutua Airport(AXR)"
2956,36612,"Mataiva Airport,Mataiva Airport(MVT)"
2957,36615,"Ahe Airport,Ahe Airport(AHE)"
2958,36623,"Takaroa Airport,Takaroa Airport(TKX)"
2959,36626,"Nuku Hiva Airport,Nuku Hiva Airport(NHV)"
2960,36627,"Hiva Oa-Atuona Airport,Hiva Oa-Atuona Airport(AUQ)"
2961,36630,"Bora Bora Airport,Bora Bora Airport(BOB)"
2962,36632,"Rangiroa Airport,Rangiroa Airport(RGI)"
2963,36633,"Huahine-Fare Airport,Huahine-Fare Airport(HUH)"
2964,36634,"Moorea Airport,Moorea Airport(MOZ)"
2965,36635,"Hao Airport,Hao Airport(HOI)"
2966,36636,"Maupiti Airport,Maupiti Airport(MAU)"
2967,36637,"Raiatea Airport,Raiatea Airport(RFP)"
2968,36727,"Gaua Island Airport,Gaua Island Airport(ZGU)"
2969,36729,"Santo Pekoa International Airport,Santo Pekoa International Airport(SON)"
2970,36744,"Bauerfield International Airport,Bauerfield International Airport(VLI)"
2971,36745,"Tanna Airport,Tanna Airport(TAH)"
2972,36747,"Tiga Airport,Tiga Airport(TGJ)"
2973,36749,"Île Art - Waala Airport,Île Art - Waala Airport(BMY)"
2974,36750,"Koné Airport,Koné Airport(KNQ)"
2975,36751,"Île des Pins Airport,Île des Pins Airport(ILP)"
2976,36754,"Koumac Airport,Koumac Airport(KOC)"
2977,36755,"Lifou Airport,Lifou Airport(LIF)"
2978,36756,"Nouméa Magenta Airport,Nouméa Magenta Airport(GEA)"
2979,36760,"Maré Airport,Maré Airport(MEE)"
2980,36763,"Touho Airport,Touho Airport(TOU)"
2981,36764,"Ouvéa Airport,Ouvéa Airport(UVE)"
2982,36765,"La Tontouta International Airport,La Tontouta International Airport(NOU)"
2983,36898,"Auckland International Airport,Auckland International Airport(AKL)"
2984,36904,"Taupo Airport,Taupo Airport(TUO)"
2985,36905,"Ardmore Airport,Ardmore Airport(AMZ)"
2986,36911,"Christchurch International Airport,Christchurch International Airport(CHC)"
2987,36912,"Chatham Islands-Tuuta Airport,Chatham Islands-Tuuta Airport(CHT)"
2988,36918,"Dunedin Airport,Dunedin Airport(DUD)"
2989,36936,"Gisborne Airport,Gisborne Airport(GIS)"
2990,36937,"Glentanner Airport,Glentanner Airport(GTN)"
2991,36941,"Hokitika Airfield,Hokitika Airfield(HKK)"
2992,36942,"Hamilton International Airport,Hamilton International Airport(HLZ)"
2994,36976,"Kerikeri Airport,Kerikeri Airport(KKE)"
2995,36979,"Kaitaia Airport,Kaitaia Airport(KAT)"
2996,36986,"Alexandra Airport,Alexandra Airport(ALR)"
2997,36989,"Mount Cook Airport,Mount Cook Airport(MON)"
2998,36997,"Manapouri Airport,Manapouri Airport(TEU)"
2999,37000,"Hood Airport,Hood Airport(MRO)"
3000,37007,"New Plymouth Airport,New Plymouth Airport(NPL)"
3001,37008,"Hawke's Bay Airport,Hawke's Bay Airport(NPE)"
3002,37009,"Nelson Airport,Nelson Airport(NSN)"
3003,37010,"Invercargill Airport,Invercargill Airport(IVC)"
3004,37013,"RNZAF Base Ohakea,RNZAF Base Ohakea(OHA)"
3005,37018,"Oamaru Airport,Oamaru Airport(OAM)"
3007,37025,"Palmerston North Airport,Palmerston North Airport(PMR)"
3008,37028,"Paraparaumu Airport,Paraparaumu Airport(PPQ)"
3009,37029,"Queenstown International Airport,Queenstown International Airport(ZQN)"
3010,37036,"Rotorua Regional Airport,Rotorua Regional Airport(ROT)"
3012,37047,"Tauranga Airport,Tauranga Airport(TRG)"
3013,37058,"Timaru Airport,Timaru Airport(TIU)"
3014,37063,"Pukaki Airport,Pukaki Airport(TWZ)"
3015,37068,"Woodbourne Airport,Woodbourne Airport(BHE)"
3017,37071,"Wanaka Airport,Wanaka Airport(WKA)"
3018,37075,"Whakatane Airport,Whakatane Airport(WHK)"
3019,37078,"Wellington International Airport,Wellington International Airport(WLG)"
3020,37079,"Wairoa Airport,Wairoa Airport(WIR)"
3022,37081,"Whangarei Airport,Whangarei Airport(WRE)"
3023,37082,"Westport Airport,Westport Airport(WSZ)"
3024,37084,"Wanganui Airport,Wanganui Airport(WAG)"
3025,37146,"Herat Airport,Herat Airport(HEA)"
3026,37147,"Bagram Air Base,Bagram Air Base(OAI)"
3027,37148,"Jalalabad Airport,Jalalabad Airport(JAA)"
3028,37150,"Hamid Karzai International Airport,Hamid Karzai International Airport(KBL)"
3029,37152,"Kandahar Airport,Kandahar Airport(KDH)"
3030,37157,"Maimana Airport,Maimana Airport(MMZ)"
3031,37158,"Mazar I Sharif Airport,Mazar I Sharif Airport(MZR)"
3032,37174,"Konduz Airport,Konduz Airport(UND)"
3033,37180,"Bahrain International Airport,Bahrain International Airport(BAH)"
3035,37199,"Abha Regional Airport,Abha Regional Airport(AHB)"
3036,37200,"Al Ahsa Airport,Al Ahsa Airport(HOF)"
3037,37201,"Al Baha Airport,Al Baha Airport(ABT)"
3038,37202,"Bisha Airport,Bisha Airport(BHH)"
3039,37205,"King Fahd International Airport,King Fahd International Airport(DMM)"
3040,37206,"King Salman Abdulaziz Airport,King Salman Abdulaziz Airport(DWD)"
3041,37207,"King Abdulaziz Air Base,King Abdulaziz Air Base(DHA)"
3042,37210,"Jizan Regional Airport,Jizan Regional Airport(GIZ)"
3043,37211,"Gassim Airport,Gassim Airport(ELQ)"
3044,37212,"Gurayat Domestic Airport,Gurayat Domestic Airport(URY)"
3045,37213,"Ha'il Airport,Ha'il Airport(HAS)"
3046,37216,"Jubail Airport,Jubail Airport(QJB)"
3048,37218,"King Abdulaziz International Airport,King Abdulaziz International Airport(JED)"
3049,37219,"King Khaled Military City Airport,King Khaled Military City Airport(KMC)"
3050,37220,"King Khaled Air Base,King Khaled Air Base(KMX)"
3051,37222,"Prince Mohammad Bin Abdulaziz Airport,Prince Mohammad Bin Abdulaziz Airport(MED)"
3052,37223,"Nejran Airport,Nejran Airport(EAM)"
3053,37225,"Al Qaisumah/Hafr Al Batin Airport,Al Qaisumah/Hafr Al Batin Airport(AQI)"
3054,37231,"Prince Sultan Air Base,Prince Sultan Air Base(AKH)"
3055,37233,"Rafha Domestic Airport,Rafha Domestic Airport(RAH)"
3056,37234,"King Khaled International Airport,King Khaled International Airport(RUH)"
3058,37236,"Arar Domestic Airport,Arar Domestic Airport(RAE)"
3060,37238,"Riyadh Air Base,Riyadh Air Base(XXN)"
3061,37240,"Sharurah Airport,Sharurah Airport(SHW)"
3062,37241,"Al-Jawf Domestic Airport,Al-Jawf Domestic Airport(AJF)"
3063,37243,"Tabuk Airport,Tabuk Airport(TUU)"
3064,37244,"Ta’if Regional Airport,Ta’if Regional Airport(TIF)"
3066,37247,"Turaif Domestic Airport,Turaif Domestic Airport(TUI)"
3067,37250,"Wadi Al Dawasir Airport,Wadi Al Dawasir Airport(WAE)"
3068,37251,"Al Wajh Domestic Airport,Al Wajh Domestic Airport(EJH)"
3069,37252,"Prince Abdulmohsin Bin Abdulaziz Airport,Prince Abdulmohsin Bin Abdulaziz Airport(YNB)"
3070,37495,"Abadan Airport,Abadan Airport(ABD)"
3071,37497,"Aghajari Airport,Aghajari Airport(AKW)"
3072,37498,"Gachsaran Airport,Gachsaran Airport(GCH)"
3074,37501,"Mahshahr Airport,Mahshahr Airport(MRX)"
3075,37502,"Ahwaz Airport,Ahwaz Airport(AWZ)"
3076,37503,"Abu Musa Island Airport,Abu Musa Island Airport(AEU)"
3077,37504,"Bushehr Airport,Bushehr Airport(BUZ)"
3078,37507,"Jam Airport,Jam Airport(KNR)"
3079,37508,"Kish International Airport,Kish International Airport(KIH)"
3080,37509,"Bandar Lengeh Airport,Bandar Lengeh Airport(BDH)"
3081,37511,"Persian Gulf International Airport,Persian Gulf International Airport(PGU)"
3082,37512,"Khark Island Airport,Khark Island Airport(KHK)"
3083,37513,"Sirri Island Airport,Sirri Island Airport(SXI)"
3084,37514,"Lavan Island Airport,Lavan Island Airport(LVP)"
3085,37516,"Shahid Ashrafi Esfahani Airport,Shahid Ashrafi Esfahani Airport(KSH)"
3086,37519,"Ilam Airport,Ilam Airport(IIL)"
3087,37520,"Khoram Abad Airport,Khoram Abad Airport(KHD)"
3088,37521,"Sanandaj Airport,Sanandaj Airport(SDG)"
3089,37525,"Kashan Airport,Kashan Airport(KKS)"
3090,37526,"Esfahan Shahid Beheshti International Airport,Esfahan Shahid Beheshti International Airport(IFN)"
3092,37528,"Shahrekord Airport,Shahrekord Airport(CQD)"
3093,37530,"Sardar-e-Jangal Airport,Sardar-e-Jangal Airport(RAS)"
3094,37531,"Hamadan Airport,Hamadan Airport(HDM)"
3096,37538,"Imam Khomeini International Airport,Imam Khomeini International Airport(IKA)"
3098,37540,"Mehrabad International Airport,Mehrabad International Airport(THR)"
3099,37541,"Qazvin Airport,Qazvin Airport(GZW)"
3101,37543,"Payam International Airport,Payam International Airport(PYK)"
3102,37547,"Bandar Abbas International Airport,Bandar Abbas International Airport(BND)"
3103,37549,"Jiroft Airport,Jiroft Airport(JYR)"
3104,37550,"Kerman Airport,Kerman Airport(KER)"
3105,37551,"Bam Airport,Bam Airport(BXR)"
3107,37554,"Rafsanjan Airport,Rafsanjan Airport(RJN)"
3108,37555,"Sirjan Airport,Sirjan Airport(SYJ)"
3109,37556,"Birjand Airport,Birjand Airport(XBJ)"
3110,37557,"Sarakhs Airport,Sarakhs Airport(CKT)"
3111,37561,"Mashhad International Airport,Mashhad International Airport(MHD)"
3112,37562,"Bojnord Airport,Bojnord Airport(BJB)"
3113,37563,"Sabzevar National Airport,Sabzevar National Airport(AFZ)"
3114,37564,"Tabas Airport,Tabas Airport(TCX)"
3115,37569,"Gorgan Airport,Gorgan Airport(GBT)"
3116,37574,"Noshahr Airport,Noshahr Airport(NSH)"
3117,37575,"Ramsar Airport,Ramsar Airport(RZR)"
3118,37576,"Dasht-e Naz Airport,Dasht-e Naz Airport(SRY)"
3119,37579,"Fasa Airport,Fasa Airport(FAZ)"
3120,37581,"Lar Airport,Lar Airport(LRR)"
3121,37584,"Shiraz Shahid Dastghaib International Airport,Shiraz Shahid Dastghaib International Airport(SYZ)"
3122,37585,"Yasouj Airport,Yasouj Airport(YES)"
3123,37587,"Ardabil Airport,Ardabil Airport(ADU)"
3124,37590,"Urmia Airport,Urmia Airport(OMH)"
3125,37592,"Tabriz International Airport,Tabriz International Airport(TBZ)"
3126,37594,"Zanjan Airport,Zanjan Airport(JWN)"
3127,37596,"Shahid Sadooghi Airport,Shahid Sadooghi Airport(AZD)"
3128,37597,"Zabol Airport,Zabol Airport(ACZ)"
3129,37598,"Konarak Airport,Konarak Airport(ZBR)"
3130,37599,"Zahedan International Airport,Zahedan International Airport(ZAH)"
3131,37600,"Iran Shahr Airport,Iran Shahr Airport(IHR)"
3133,37605,"Queen Alia International Airport,Queen Alia International Airport(AMM)"
3134,37606,"Amman-Marka International Airport,Amman-Marka International Airport(ADJ)"
3135,37607,"Aqaba King Hussein International Airport,Aqaba King Hussein International Airport(AQJ)"
3136,37709,"Ahmed Al Jaber Air Base,Ahmed Al Jaber Air Base(XIJ)"
3138,37711,"Kuwait International Airport,Kuwait International Airport(KWI)"
3139,37737,"Beirut Rafic Hariri International Airport,Beirut Rafic Hariri International Airport(BEY)"
3140,37739,"Rene Mouawad Air Base,Rene Mouawad Air Base(KYE)"
3142,37744,"Duqm International Airport,Duqm International Airport(DQM)"
3143,37745,"Rustaq Airport,Rustaq Airport(MNH)"
3144,37749,"Abu Dhabi International Airport,Abu Dhabi International Airport(AUH)"
3145,37752,"Bateen Airport,Bateen Airport(AZI)"
3146,37756,"Al Ain International Airport,Al Ain International Airport(AAN)"
3147,37757,"Al Dhafra Air Base,Al Dhafra Air Base(DHF)"
3148,37762,"Sir Bani Yas Airport,Sir Bani Yas Airport(XSB)"
3149,37763,"Dubai International Airport,Dubai International Airport(DXB)"
3150,37764,"Al Minhad Air Base,Al Minhad Air Base(NHD)"
3151,37765,"Al Maktoum International Airport,Al Maktoum International Airport(DWC)"
3152,37766,"Fujairah International Airport,Fujairah International Airport(FJR)"
3153,37769,"Ras Al Khaimah International Airport,Ras Al Khaimah International Airport(RKT)"
3154,37771,"Sharjah International Airport,Sharjah International Airport(SHJ)"
3155,37786,"Khasab Air Base,Khasab Air Base(KHS)"
3156,37788,"Masirah Air Base,Masirah Air Base(MSH)"
3157,37789,"Muscat International Airport,Muscat International Airport(MCT)"
3158,37791,"Salalah Airport,Salalah Airport(SLL)"
3159,37795,"Thumrait Air Base,Thumrait Air Base(TTH)"
3161,37829,"Bahawalpur Airport,Bahawalpur Airport(BHV)"
3162,37830,"Chitral Airport,Chitral Airport(CJL)"
3163,37835,"Dera Ghazi Khan Airport,Dera Ghazi Khan Airport(DEA)"
3164,37836,"Dera Ismael Khan Airport,Dera Ismael Khan Airport(DSK)"
3165,37838,"Faisalabad International Airport,Faisalabad International Airport(LYP)"
3166,37839,"Gwadar International Airport,Gwadar International Airport(GWD)"
3167,37840,"Gilgit Airport,Gilgit Airport(GIL)"
3168,37841,"Shahbaz Air Base,Shahbaz Air Base(JAG)"
3169,37844,"Jinnah International Airport,Jinnah International Airport(KHI)"
3170,37853,"Alama Iqbal International Airport,Alama Iqbal International Airport(LHE)"
3172,37856,"Mangla Airport,Mangla Airport(XJM)"
3173,37857,"Muzaffarabad Airport,Muzaffarabad Airport(MFG)"
3174,37858,"Mianwali Air Base,Mianwali Air Base(MWD)"
3175,37859,"Moenjodaro Airport,Moenjodaro Airport(MJD)"
3177,37864,"Minhas Air Base,Minhas Air Base(ATG)"
3178,37865,"Multan International Airport,Multan International Airport(MUX)"
3179,37866,"Shaheed Benazirabad Airport,Shaheed Benazirabad Airport(WNS)"
3180,37871,"Panjgur Airport,Panjgur Airport(PJG)"
3181,37872,"Pasni Airport,Pasni Airport(PSI)"
3182,37874,"Peshawar International Airport,Peshawar International Airport(PEW)"
3183,37876,"Quetta International Airport,Quetta International Airport(UET)"
3184,37877,"Shaikh Zaid Airport,Shaikh Zaid Airport(RYK)"
3188,37881,"Rawalakot Airport,Rawalakot Airport(RAZ)"
3189,37883,"Skardu Airport,Skardu Airport(KDU)"
3191,37885,"Sukkur Airport,Sukkur Airport(SKZ)"
3192,37886,"Sehwan Sharif Airport,Sehwan Sharif Airport(SYW)"
3193,37888,"Mushaf Air Base,Mushaf Air Base(SGI)"
3194,37889,"Saidu Sharif Airport,Saidu Sharif Airport(SDT)"
3195,37890,"Sialkot Airport,Sialkot Airport(SKT)"
