,Unnamed: 0,name,iso_country,municipality,iata_code
3324,41054,Rio Galeão – Tom Jobim International Airport,BR,Rio De Janeiro,GIG
3325,41055,Guajará-Mirim Airport,BR,Guajará-Mirim,GJM
3326,41056,Santa Genoveva Airport,BR,Goiânia,GYN
3327,41058,Guarulhos - Governador André Franco Montoro International Airport,BR,São Paulo,GRU
3328,41061,Guaratinguetá Airport,BR,Guaratinguetá,GUJ
3329,41062,Altamira Airport,BR,Altamira,ATM
3330,41063,Itacoatiara Airport,BR,Itacoatiara,ITA
3331,41064,Itaituba Airport,BR,Itaituba,ITB
3332,41065,Bahia - Jorge Amado Airport,BR,Ilhéus,IOS
3333,41066,Usiminas Airport,BR,Ipatinga,IPN
3334,41068,Prefeito Renato Moreira Airport,BR,Imperatriz,IMP
3335,41072,Francisco de Assis Airport,BR,Juiz De Fora,JDF
3336,41073,Presidente Castro Pinto International Airport,BR,João Pessoa,JPA
3337,41076,Lauro Carneiro de Loyola Airport,BR,Joinville,JOI
3338,41077,Presidente João Suassuna Airport,BR,Campina Grande,CPV
3339,41078,Viracopos International Airport,BR,Campinas,VCP
3340,41081,Lages Airport,BR,Lages,LAJ
3341,41082,Lins Airport,BR,Lins,LIP
3342,41083,Governador José Richa Airport,BR,Londrina,LDB
3343,41084,Bom Jesus da Lapa Airport,BR,Bom Jesus Da Lapa,LAZ
3344,41086,João Correa da Rocha Airport,BR,Marabá,MAB
3345,41087,Minaçu Airport,BR,Minaçu,MQH
3346,41088,Monte Dourado Airport,BR,Almeirim,MEU
3347,41089,Macaé Airport,BR,Macaé,MEA
3348,41090,Regional de Maringá - Sílvio Nane Junior Airport,BR,Maringá,MGF
3349,41091,Mário Ribeiro Airport,BR,Montes Claros,MOC
3350,41092,Frank Miloye Milenkowichi–Marília State Airport,BR,Marília,MII
3351,41094,Ponta Pelada Airport,BR,Manaus,PLL
3352,41095,Zumbi dos Palmares Airport,BR,Maceió,MCZ
3353,41096,Alberto Alcolumbre Airport,BR,Macapá,MCP
3354,41097,Dix-Sept Rosado Airport,BR,Mossoró,MVF
3355,41099,Manicoré Airport,BR,Manicoré,MNX
3356,41100,Ministro Victor Konder International Airport,BR,Navegantes,NVT
3357,41101,Santo Ângelo Airport,BR,Santo Ângelo,GEL
3358,41103,Oiapoque Airport,BR,Oiapoque,OYK
3359,41104,Salgado Filho Airport,BR,Porto Alegre,POA
3360,41106,Poços de Caldas - Embaixador Walther Moreira Salles Airport,BR,Poços De Caldas,POO
3361,41107,Lauro Kurtz Airport,BR,Passo Fundo,PFB
3362,41108,Brigadeiro Lysias Rodrigues Airport,BR,Palmas,PMW
3363,41109,João Simões Lopes Neto International Airport,BR,Pelotas,PET
3364,41110,Senador Nilo Coelho Airport,BR,Petrolina,PNZ
3365,41111,Porto Nacional Airport,BR,Porto Nacional,PNB
3366,41112,Ponta Porã Airport,BR,Ponta Porã,PMG
3367,41114,Porto Seguro Airport,BR,Porto Seguro,BPS
3368,41115,Governador Jorge Teixeira de Oliveira Airport,BR,Porto Velho,PVH
3369,41116,Vitória da Conquista Airport,BR,Vitória Da Conquista,VDC
3370,41117,Plácido de Castro Airport,BR,Rio Branco,RBR
3371,41118,Guararapes - Gilberto Freyre International Airport,BR,Recife,REC
3372,41119,Santos Dumont Airport,BR,Rio De Janeiro,SDU
3373,41120,Leite Lopes Airport,BR,Ribeirão Preto,RAO
3374,41123,Santa Cruz Air Force Base,BR,Rio de Janeiro,SNZ
3375,41124,Governador Aluízio Alves International Airport,BR,Natal,NAT
3376,41125,Professor Urbano Ernesto Stumpf Airport,BR,São José Dos Campos,SJK
3377,41126,Marechal Cunha Machado International Airport,BR,São Luís,SLZ
3378,41127,Santa Maria Airport,BR,Santa Maria,RIA
3379,41128,Maestro Wilson Fonseca Airport,BR,Santarém,STM
3380,41130,Congonhas Airport,BR,São Paulo,CGH
3381,41131,Prof. Eribelto Manoel Reino State Airport,BR,São José Do Rio Preto,SJP
3382,41132,Base Aérea de Santos Airport,BR,Guarujá,SSZ
3383,41133,Deputado Luiz Eduardo Magalhães International Airport,BR,Salvador,SSA
3384,41135,Base de Aviação de Taubaté Airport,BR,Taubaté,QHP
3385,41136,Trombetas Airport,BR,Oriximiná,TMT
3386,41139,Senador Petrônio Portela Airport,BR,Teresina,THE
3387,41140,Tefé Airport,BR,Tefé,TFF
3388,41141,Tarauacá Airport,BR,Tarauacá,TRQ
3389,41142,Telêmaco Borba Airport,BR,Telêmaco Borba,TEC
3390,41145,Tabatinga Airport,BR,Tabatinga,TBT
3391,41146,Tucuruí Airport,BR,Tucuruí,TUR
3392,41148,São Gabriel da Cachoeira Airport,BR,São Gabriel Da Cachoeira,SJL
3393,41149,Paulo Afonso Airport,BR,Paulo Afonso,PAV
3394,41150,Rubem Berta Airport,BR,Uruguaiana,URG
3395,41151,Ten. Cel. Aviador César Bombonato Airport,BR,Uberlândia,UDI
3396,41152,Mário de Almeida Franco Airport,BR,Uberaba,UBA
3397,41153,Major Brigadeiro Trompowsky Airport,BR,Varginha,VAG
3398,41154,Brigadeiro Camarão Airport,BR,Vilhena,BVH
3399,41155,Eurico de Aguiar Salles Airport,BR,Vitória,VIX
3400,41157,Campo Fontenelle Airport,BR,Pirassununga,QPS
3401,41158,Presidente Itamar Franco Airport,BR,Juiz de Fora,IZA
3402,41276,Chacalluta Airport,CL,Arica,ARI
3403,41278,Desierto de Atacama Airport,CL,Copiapo,CPO
3404,41283,Balmaceda Airport,CL,Balmaceda,BBA
3405,41287,Barriles Airport,CL,Tocopilla,TOQ
3406,41299,Chile Chico Airport,CL,Chile Chico,CCH
3407,41301,El Loa Airport,CL,Calama,CJC
3408,41303,Gral. Bernardo O´Higgins Airport,CL,Chillan,YAI
3409,41304,Pdte. Carlos Ibañez del Campo Airport,CL,Punta Arenas,PUQ
3410,41316,Teniente Vidal Airport,CL,Coyhaique,GXQ
3411,41317,Diego Aracena Airport,CL,Iquique,IQQ
3412,41333,Comodoro Arturo Merino Benítez International Airport,CL,Santiago,SCL
3413,41337,Ricardo García Posada Airport,CL,El Salvador,ESR
3414,41342,Andrés Sabella Gálvez International Airport,CL,Antofagasta,ANF
3415,41349,Capitan Fuentes Martinez Airport Airport,CL,Porvenir,WPR
3416,41373,Guardiamarina Zañartu Airport,CL,Puerto Williams,WPU
3417,41386,Cochrane Airport,CL,Cochrane,LGR
3418,41394,Carriel Sur Airport,CL,Concepcion,CCP
3419,41402,Mataveri Airport,CL,Isla De Pascua,IPC
3420,41409,Cañal Bajo Carlos - Hott Siebert Airport,CL,Osorno,ZOS
3421,41435,Vallenar Airport,CL,Vallenar,VLR
3422,41476,Tte. Julio Gallardo Airport,CL,Puerto Natales,PNT
3423,41524,La Araucanía Airport,CL,Temuco,ZCO
3424,41531,Chañaral Airport,CL,Chañaral,CNR
3425,41537,De La Independencia Airport,CL,Rancagua,QRC
3426,41556,La Florida Airport,CL,La Serena-Coquimbo,LSC
3427,41576,Maquehue Airport,CL,Temuco,PZS
3428,41577,El Tepual Airport,CL,Puerto Montt,PMC
3429,41581,Panguilemo Airport,CL,Talca,TLX
3430,41583,Chaitén Airport,CL,Chaiten,WCH
3431,41584,Victoria Airport,CL,Victoria,ZIC
3432,41589,Las Breas Airport,CL,Taltal,TTC
3433,41603,Pichoy Airport,CL,Valdivia,ZAL
3434,41612,Viña del mar Airport,CL,Viña Del Mar,KNA
3435,42374,Zona da Mata Regional Airport,BR,Juiz De Fora,IZA
3436,42451,Chachoán Airport,EC,Ambato,ATF
3437,42459,Francisco De Orellana Airport,EC,Coca,OCC
3438,42462,Mariscal Lamar Airport,EC,Cuenca,CUE
3439,42465,José Joaquín de Olmedo International Airport,EC,Guayaquil,GYE
3440,42477,Cotopaxi International Airport,EC,Latacunga,LTX
3441,42478,Jose Maria Velasco Ibarra Airport,EC,Macará,MRR
3442,42479,Coronel E Carvajal Airport,EC,Macas,XMS
3443,42480,General Manuel Serrano Airport,EC,Machala,MCH
3444,42482,Eloy Alfaro International Airport,EC,Manta,MEC
3445,42493,Reales Tamarindos Airport,EC,Portoviejo,PVO
3446,42497,Mariscal Sucre International Airport,EC,Quito,UIO
3447,42500,Santa Rosa International Airport,EC,Santa Rosa,ETR
3448,42501,General Ulpiano Paez Airport,EC,Salinas,SNC
3449,42514,Tarapoa Airport,EC,Tarapoa,TPC
3450,42515,Teniente Coronel Luis a Mantilla Airport,EC,Tulcán,TUA
3451,42517,Port Stanley Airport,FK,Stanley,PSY
3452,42524,Silvio Pettirossi International Airport,PY,Asunción,ASU
3453,42525,Juan De Ayolas Airport,PY,Ayolas,AYO
3454,42530,Guarani International Airport,PY,Ciudad del Este,AGT
3455,42535,Dr. Luis Maria Argaña International Airport,PY,Mariscal Estigarribia,ESG
3456,42539,Carlos Miguel Gimenez Airport,PY,Pilar,PIL
3457,43421,Cruz Bay Seaplane Base,VI,Saint John Island,SJF
3458,43771,Bauru - Arealva Airport,BR,Bauru,JTC
3459,44539,Gomez Nino Apiay Air Base,CO,Apiay,API
3460,44540,El Eden Airport,CO,Armenia,AXM
3461,44541,Tres De Mayo Airport,CO,Puerto Asís,PUU
3462,44542,Las Flores Airport,CO,El Banco,ELB
3463,44544,Palonegro Airport,CO,Bucaramanga,BGA
3464,44546,El Dorado International Airport,CO,Bogota,BOG
3465,44547,Ernesto Cortissoz International Airport,CO,Barranquilla,BAQ
3466,44549,José Celestino Mutis Airport,CO,Bahía Solano,BSC
3467,44550,Gerardo Tobar López Airport,CO,Buenaventura,BUN
3468,44553,Camilo Daza International Airport,CO,Cúcuta,CUC
3469,44555,Rafael Nuñez International Airport,CO,Cartagena,CTG
3470,44558,Alfonso Bonilla Aragon International Airport,CO,Cali,CLO
3471,44561,La Florida Airport,CO,Tumaco,TCO
3472,44564,Juan H White Airport,CO,Caucasia,CAQ
3473,44565,Coveñas Airport,CO,Coveñas,CVE
3474,44566,Las Brujas Airport,CO,Corozal,CZU
3475,44567,El Bagre Airport,CO,El Bagre,EBG
3476,44568,Yariguíes Airport,CO,Barrancabermeja,EJA
3477,44569,Gustavo Artunduaga Paredes Airport,CO,Florencia,FLA
3478,44574,Santiago Vila Airport,CO,Girardot,GIR
3479,44575,Santa Ana Airport,CO,Cartago,CRC
3480,44576,Juan Casiano Airport,CO,Guapi,GPI
3481,44581,Perales Airport,CO,Ibagué,IBE
3482,44584,San Luis Airport,CO,Ipiales,IPI
3483,44587,Antonio Roldan Betancourt Airport,CO,Carepa,APO
3484,44589,Jorge Isaac Airport,CO,La Mina-Maicao,MCJ
3485,44591,Alfredo Vásquez Cobo International Airport,CO,Leticia,LET
3486,44593,Enrique Olaya Herrera Airport,CO,Medellín,EOH
3487,44596,Baracoa Airport,CO,Magangué,MGN
3488,44601,Los Garzones Airport,CO,Montería,MTR
3489,44602,Fabio Alberto Leon Bentley Airport,CO,Mitú,MVP
3490,44603,La Nubia Airport,CO,Manizales,MZL
3491,44606,Benito Salas Airport,CO,Neiva,NVA
3492,44607,Aguas Claras Airport,CO,Ocaña,OCV
3493,44614,German Olano Airport,CO,Puerto Carreño,PCR
3494,44615,Obando Airport,CO,Puerto Inírida,PDA
3495,44616,Matecaña International Airport,CO,Pereira,PEI
3496,44618,Pitalito Airport,CO,Pitalito,PTX
3497,44621,Guillermo León Valencia Airport,CO,Popayán,PPN
3498,44622,German Olano Air Base,CO,La Dorada,PAL
3499,44624,Antonio Narino Airport,CO,Pasto,PSO
3500,44625,El Embrujo Airport,CO,Providencia,PVA
3501,44626,Paz De Ariporo Airport,CO,Paz De Ariporo,PZA
3502,44627,Mariquita Airport,CO,Mariquita,MQU
3503,44628,Jose Maria Córdova International Airport,CO,Medellín,MDE
3504,44629,Almirante Padilla Airport,CO,Riohacha,RCH
3505,44634,Jorge E. Gonzalez Torres Airport,CO,San José Del Guaviare,SJE
3506,44636,Simón Bolívar International Airport,CO,Santa Marta,SMR
3507,44638,Gustavo Rojas Pinilla International Airport,CO,San Andrés,ADZ
3508,44640,Eduardo Falla Solano Airport,CO,San Vicente Del Caguán,SVI
3509,44646,Gustavo Vargas Airport,CO,Tame,TME
3510,44647,Tres Esquinas Air Base,CO,Tres Esquinas,TQS
3511,44650,Santiago Perez Airport,CO,Arauca,AUC
3512,44651,El Caraño Airport,CO,Quibdó,UIB
3513,44652,Heriberto Gíl Martínez Airport,CO,Tuluá,ULQ
3514,44657,Alfonso López Pumarejo Airport,CO,Valledupar,VUP
3515,44658,Vanguardia Airport,CO,Villavicencio,VVC
3516,44660,El Yopal Airport,CO,El Yopal,EYP
3517,44674,Bermejo Airport,BO,Bermejo,BJO
3518,44681,Jorge Wilsterman International Airport,BO,Cochabamba,CBB
3519,44691,Capitán Aníbal Arab Airport,BO,Cobija,CIJ
3520,44714,El Trompillo Airport,BO,Santa Cruz,SRZ
3521,44749,El Alto International Airport,BO,La Paz / El Alto,LPB
3522,44764,Juan Mendoza Airport,BO,Oruro,ORU
3523,44772,Capitan Nicolas Rojas Airport,BO,Potosí,POI
3524,44774,Capitán Av. Salvador Ogaya G. airport,BO,Puerto Suárez,PSZ
3525,44790,Santa Ana Del Yacuma Airport,BO,Santa Ana del Yacuma,SBL
3526,44806,Juana Azurduy De Padilla Airport,BO,Sucre,SRE
3527,44812,Capitan Oriel Lea Plaza Airport,BO,Tarija,TJA
3528,44815,Teniente Av. Jorge Henrich Arauz Airport,BO,Trinidad,TDD
3529,44832,Teniente Coronel Rafael Pabón Airport,BO,Villamontes,VLM
3530,44834,Viru Viru International Airport,BO,Santa Cruz,VVI
3531,44839,Yacuiba Airport,BO,Yacuíba,BYC
3532,44866,Johan Adolf Pengel International Airport,SR,Zandery,PBM
3533,45635,Cayenne-Rochambeau Airport,GF,Cayenne / Rochambeau,CAY
3534,45640,Saint-Georges-de-l'Oyapock Airport,GF,Saint-Georges-de-l'Oyapock Airport,OYP
3535,45665,Iberia Airport,PE,Iberia,IBP
3536,45672,Cap FAP David Abenzur Rengifo International Airport,PE,Pucallpa,PCL
3537,45683,Teniente FAP Jaime A De Montreuil Morales Airport,PE,Chimbote,CHM
3538,45697,Capitan FAP Jose A Quinones Gonzales International Airport,PE,Chiclayo,CIX
3539,45699,Coronel FAP Alfredo Mendivil Duarte Airport,PE,Ayacucho,AYP
3540,45703,Comandante FAP German Arias Graziani Airport,PE,Anta,ATA
3541,45706,Jorge Chávez International Airport,PE,Lima,LIM
3542,45714,Juan Simons Vela Airport,PE,Rioja,RIJ
3543,45716,Shumba Airport,PE,Jaén,JAE
3544,45717,Juanjui Airport,PE,Juanjuí,JJI
3545,45718,Francisco Carle Airport,PE,Jauja,JAU
3546,45719,Inca Manco Capac International Airport,PE,Juliaca,JUL
3547,45721,Mayor General FAP Armando Revoredo Iglesias Airport,PE,Cajamarca,CJA
3548,45727,Ilo Airport,PE,Ilo,ILQ
3549,45731,Capitan FAP Pedro Canga Rodriguez Airport,PE,Tumbes,TBP
3550,45734,Moises Benzaquen Rengifo Airport,PE,Yurimaguas,YMS
3551,45735,Alferez Fap David Figueroa Fernandini Airport,PE,Huánuco,HUU
3552,45759,Chachapoyas Airport,PE,Chachapoyas,CHH
3553,45765,Coronel FAP Francisco Secada Vignetta International Airport,PE,Iquitos,IQT
3554,45766,Rodríguez Ballón International Airport,PE,Arequipa,AQP
3555,45771,Capitan FAP Carlos Martinez De Pinillos International Airport,PE,Trujillo,TRU
3556,45779,Capitán FAP Renán Elías Olivera International Airport,PE,Pisco,PIO
3557,45781,Cadete FAP Guillermo Del Castillo Paredes Airport,PE,Tarapoto,TPP
3558,45786,Coronel FAP Carlos Ciriani Santa Rosa International Airport,PE,Tacna,TCQ
3559,45790,Padre Aldamiz International Airport,PE,Puerto Maldonado,PEM
3560,45793,Capitán FAP Guillermo Concha Iberico International Airport,PE,Piura,PIU
3561,45800,Capitan Montes Airport,PE,Talara,TYL
3562,45803,Maria Reiche Neuman Airport,PE,Nazca,NZC
3563,45805,Alejandro Velasco Astete International Airport,PE,Cusco,CUZ
3564,45807,Shangrao Sanqingshan Airport,CN,Shangrao,SQD
3565,45808,Shaxian Airport,CN,Sanming,SQJ
3566,46455,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,BR,Ponta Grossa,PGZ
3567,46472,Santa Bernardina International Airport,UY,Durazno,DZO
3568,46479,Capitan Corbeta CA Curbelo International Airport,UY,Punta del Este,PDP
3569,46483,Carrasco International /General C L Berisso Airport,UY,Montevideo,MVD
3570,46492,Nueva Hesperides International Airport,UY,Salto,STY
3571,46509,Oswaldo Guevara Mujica Airport,VE,Acarigua,AGV
3572,46517,Anaco Airport,VE,Anaco,AAO
3573,46531,General José Antonio Anzoategui International Airport,VE,Barcelona,BLA
3574,46537,Barinas Airport,VE,Barinas,BNS
3575,46541,Barquisimeto International Airport,VE,Barquisimeto,BRM
3576,46546,Escuela Mariscal Sucre Airport,VE,Maracay,MYC
3579,46560,Calabozo Airport,VE,Guarico,CLZ
3580,46562,Canaima Airport,VE,Canaima,CAJ
3581,46563,Carora Airport,VE,Carora,VCR
3582,46564,General Francisco Bermúdez Airport,VE,Carúpano,CUP
3583,46566,José Leonardo Chirinos Airport,VE,Coro,CZE
3585,46589,El Dorado Airport,VE,Bolivar,EOR
3589,46628,Guanare Airport,VE,Guanare,GUQ
3590,46651,Josefa Camejo International Airport,VE,Paraguaná,LSP
3592,46692,La Chinita International Airport,VE,Maracaibo,MAR
3593,46693,Alberto Carnevalli Airport,VE,Mérida,MRD
3594,46696,Del Caribe Santiago Mariño International Airport,VE,Isla Margarita,PMV
3595,46698,Simón Bolívar International Airport,VE,Caracas,CCS
3597,46747,Cacique Aramare Airport,VE,Puerto Ayacucho,PYH
3600,46764,General Manuel Carlos Piar International Airport,VE,Puerto Ordaz-Ciudad Guayana,PZO
3601,46766,Palmarito Airport,VE,Palmarito,PTM
3604,46830,Mayor Buenaventura Vivas International Airport,VE,Santo Domingo,STD
3605,46831,Sub Teniente Nestor Arias Airport,VE,San Felipe,SNF
3606,46833,San Fernando De Apure Airport,VE,Inglaterra,SFD
3607,46835,San Tomé Airport,VE,El Tigre,SOM
3609,46842,Tucupita Airport,VE,Tucupita,TUV
3611,46865,Arturo Michelena International Airport,VE,Valencia,VLN
3612,46868,Juan Pablo Pérez Alfonso Airport,VE,El Vigía,VIG
3613,46871,Dr. Antonio Nicolás Briceño Airport,VE,Valera,VLV
3615,47036,Araguaína Airport,BR,Araguaína,AUX
3616,47505,Cheddi Jagan International Airport,GY,Georgetown,GEO
3617,47508,Silva Bay Seaplane Base,CA,Gabriola Island,SYF
3618,47509,Eugene F. Correira International Airport,GY,Ogle,OGL
3619,47521,Lethem Airport,GY,Lethem,LTM
3620,47664,V.C. Bird International Airport,AG,St. John's,ANU
3621,47669,Sir Grantley Adams International Airport,BB,Bridgetown,BGI
3622,47689,Canefield Airport,DM,Canefield,DCF
3623,47690,Douglas-Charles Airport,DM,Marigot,DOM
3624,47799,Martinique Aimé Césaire International Airport,MQ,Fort-de-France,FDF
3625,47800,L'Espérance Airport,MF,Grand Case,SFG
3626,47801,Gustaf III Airport,BL,Gustavia,SBH
3627,47802,Les Bases Airport,GP,Grand Bourg,GBJ
3628,47803,Pointe-à-Pitre Le Raizet,GP,Pointe-à-Pitre,PTP
3629,47807,Point Salines International Airport,GD,Saint George's,GND
3630,47812,Trincomalee Harbor Waterdrome,LK,Trincomalee,THW
3631,47814,Cyril E. King Airport,VI,"Charlotte Amalie, Harry S. Truman Airport",STT
3632,47815,Henry E Rohlsen Airport,VI,Christiansted,STX
3633,47824,Antonio Nery Juarbe Pol Airport,PR,Arecibo,ARE
3634,47825,Rafael Hernandez Airport,PR,Aguadilla,BQN
3635,47829,Diego Jimenez Torres Airport,PR,Fajardo,FAJ
3636,47830,Fernando Luis Ribas Dominicci Airport,PR,San Juan,SIG
3637,47831,Eugenio Maria De Hostos Airport,PR,Mayaguez,MAZ
3638,47832,Mercedita Airport,PR,Ponce,PSE
3639,47834,Luis Munoz Marin International Airport,PR,San Juan,SJU
3640,47836,Tenakee Seaplane Base,US,Tenakee Springs,TKE
3641,47837,Taku Lodge Seaplane Base,US,Taku Lodge,TKL
3642,47838,Robert L. Bradshaw International Airport,KN,Basseterre,SKB
3643,47839,Vance W. Amory International Airport,KN,Charlestown,NEV
3644,47844,George F. L. Charles Airport,LC,Castries,SLU
3645,47845,Hewanorra International Airport,LC,Vieux Fort,UVF
3646,47860,Enfidha - Hammamet International Airport,TN,Enfidha,NBE
3647,47959,Queen Beatrix International Airport,AW,Oranjestad,AUA
3648,47960,Flamingo International Airport,BQ,Kralendijk,BON
3649,47961,Hato International Airport,CW,Willemstad,CUR
3650,47962,F. D. Roosevelt Airport,BQ,Sint Eustatius,EUX
3651,47963,Princess Juliana International Airport,SX,Saint Martin,SXM
3652,47965,Jumandy Airport,EC,Tena,TNW
3653,47969,Clayton J Lloyd International Airport,AI,The Valley,AXA
3654,47995,Iğdır Airport,TR,Iğdır,IGD
3655,48012,Istanbul Airport,TR,Istanbul,IST
3656,48014,John A. Osborne Airport,MS,Gerald's Park,MNI
3657,48129,Tobago-Crown Point Airport,TT,Scarborough,TAB
3658,48130,Piarco International Airport,TT,Port of Spain,POS
3659,48131,Tissa Tank Waterdrome,LK,Tissamaharama,TTW
3660,48135,Terrance B. Lettsome International Airport,VG,Road Town,EIS
3661,48141,Argyle International Airport,VC,Kingstown,SVD
3662,48142,J F Mitchell Airport,VC,Bequia,BQU
3663,48143,Canouan Airport,VC,Canouan,CIW
3664,48144,Mustique Airport,VC,Mustique Island,MQS
3665,48145,Union Island International Airport,VC,Union Island,UNI
3666,48181,Two Harbors Amphibious Terminal,US,Two Harbors,TWH
3667,48281,L.F. Wade International International Airport,BM,Hamilton,BDA
3668,48594,Almaty Airport,KZ,Almaty,ALA
3669,48595,Balkhash Airport,KZ,Balkhash,BXH
3670,48599,Astana International Airport,KZ,Astana,TSE
3671,48600,Kokshetau Airport,KZ,Kokshetau,KOV
3672,48601,Petropavlosk South Airport,KZ,Petropavlosk,PPK
3673,48603,Taraz Airport,KZ,Taraz,DMB
3674,48607,Issyk-Kul International Airport,KG,Tamchy,IKU
3675,48608,Manas International Airport,KG,Bishkek,FRU
3676,48609,Osh Airport,KG,Osh,OSS
3677,48613,Shymkent Airport,KZ,Shymkent,CIT
3678,48614,Zhezkazgan Airport,KZ,Zhezkazgan,DZN
3679,48615,Sary-Arka Airport,KZ,Karaganda,KGF
3680,48618,Uralsk Airport,KZ,Uralsk,URA
3681,48620,Ekibastuz Airport,KZ,Ekibastuz,EKB
3682,48622,Ust-Kamennogorsk Airport,KZ,Ust Kamenogorsk,UKK
3683,48623,Pavlodar Airport,KZ,Pavlodar,PWQ
3684,48624,Semipalatinsk Airport,KZ,Semey,PLX
3685,48626,Aktau Airport,KZ,Aktau,SCO
3686,48627,Atyrau Airport,KZ,Atyrau,GUW
3687,48629,Aktobe Airport,KZ,Aktyubinsk,AKX
3688,48632,Kostanay West Airport,KZ,Kostanay,KSN
3689,48639,Heydar Aliyev International Airport,AZ,Baku,GYD
3690,48640,Ganja Airport,AZ,Ganja,KVD
3691,48642,Nakhchivan Airport,AZ,Nakhchivan,NAJ
3692,48643,Gabala International Airport,AZ,Gabala,GBB
3693,48649,Gyumri Shirak Airport,AM,Gyumri,LWN
3694,48651,Zvartnots International Airport,AM,Yerevan,EVN
3695,48666,Yakutsk Airport,RU,Yakutsk,YKS
3696,48667,Chulman Airport,RU,Neryungri,NER
3697,48668,Moma Airport,RU,Khonuu,MQJ
3698,48669,Magan Airport,RU,Magan,GYG
3699,48670,Olyokminsk Airport,RU,Olyokminsk,OLZ
3700,48672,Ust-Nera Airport,RU,Ust-Nera,USR
3701,48678,Vilyuisk Airport,RU,Vilyuisk,VYI
3702,48682,Lensk Airport,RU,Lensk,ULK
3703,48684,Polyarny Airport,RU,Yakutia,PYJ
3704,48685,Mirny Airport,RU,Mirny,MJZ
3705,48686,Saskylakh Airport,RU,Saskylakh,SYS
3706,48689,Belaya Gora Airport,RU,Belaya Gora,BGN
3707,48690,Srednekolymsk Airport,RU,Srednekolymsk,SEK
3708,48691,Chokurdakh Airport,RU,Chokurdah,CKH
3709,48692,Cherskiy Airport,RU,Cherskiy,CYX
3710,48693,Tiksi Airport,RU,Tiksi,IKS
3711,48694,Zyryanka Airport,RU,Zyryanka,ZKP
3712,48719,Kopitnari Airport,GE,Kutaisi,KUT
3713,48722,Batumi International Airport,GE,Batumi,BUS
3714,48723,Sukhumi Dranda Airport,GE,Sukhumi,SUI
3715,48724,Tbilisi International Airport,GE,Tbilisi,TBS
3716,48731,Ignatyevo Airport,RU,Blagoveschensk,BQS
3717,48741,Khabarovsk-Novy Airport,RU,Khabarovsk,KHV
3718,48750,Komsomolsk-on-Amur Airport,RU,Komsomolsk-on-Amur,KXK
3719,48751,Maygatka Airport.,RU,Sovetskaya Gavan,GVN
3720,48752,Ugolny Airport,RU,Anadyr,DYR
3721,48753,Provideniya Bay Airport,RU,Chukotka,PVS
3722,48761,Sokol Airport,RU,Magadan,GDX
3723,48764,Pevek Airport,RU,Pevek,PWE
3724,48772,Nikolayevsk-na-Amure Airport,RU,Nikolayevsk-na-Amure Airport,NLI
3725,48774,Okhotsk Airport,RU,Okhotsk,OHO
3726,48783,Yelizovo Airport,RU,Petropavlovsk-Kamchatsky,PKC
3727,48793,Yuzhno-Sakhalinsk Airport,RU,Yuzhno-Sakhalinsk,UUS
3728,48800,Vladivostok International Airport,RU,Vladivostok,VVO
3729,48801,Chita-Kadala Airport,RU,Chita,HTA
3730,48806,Bratsk Airport,RU,Bratsk,BTK
3731,48810,Irkutsk Airport,RU,Irkutsk,IKT
3732,48819,Ust-Kut Airport,RU,Ust-Kut,UKX
3733,48822,Ulan-Ude Airport (Mukhino),RU,Ulan Ude,UUD
3734,48827,Boryspil International Airport,UA,Kiev,KBP
3735,48830,Mariupol International Airport,UA,Mariupol,MPW
3736,48832,Luhansk International Airport,UA,Luhansk,VSG
3737,48834,Dnipropetrovsk International Airport,UA,Dnipropetrovsk,DNK
3738,48835,Zaporizhzhia International Airport,UA,Zaporizhia,OZH
3739,48836,Kryvyi Rih International Airport,UA,Kryvyi Rih,KWG
3740,48837,Belbek Airport,UA,Sevastopol,UKS
3741,48838,Simferopol International Airport,UA,Simferopol,SIP
3742,48847,Kharkiv International Airport,UA,Kharkiv,HRK
3743,48850,Cherkasy International Airport,UA,Cherkasy,CKC
3744,48853,Kiev Zhuliany International Airport,UA,Kiev,IEV
3745,48854,Gostomel Airport,UA,Kiev,GML
3746,48859,Khmelnytskyi Airport,UA,Khmelnytskyi,HMJ
3747,48860,Ivano-Frankivsk International Airport,UA,Ivano-Frankivsk,IFO
3748,48861,Lviv International Airport,UA,Lviv,LWO
3749,48862,Chernivtsi International Airport,UA,Chernivtsi,CWC
3750,48863,Rivne International Airport,UA,Rivne,RWN
3751,48865,Uzhhorod International Airport,UA,Uzhhorod,UDJ
3752,48869,Mykolaiv International Airport,UA,Nikolayev,NLV
3753,48870,Odessa International Airport,UA,Odessa,ODS
3754,48875,Talagi Airport,RU,Archangelsk,ARH
3755,48880,Naryan Mar Airport,RU,Naryan Mar,NNM
3756,48888,Cherepovets Airport,RU,Cherepovets,CEE
3757,48894,Amderma Airport,RU,Amderma,AMV
3758,48899,Majeed Bin Abdulaziz Airport,SA,Al Ula,ULH
3759,48902,Kotlas Airport,RU,Kotlas,KSZ
3760,48906,Pulkovo Airport,RU,St. Petersburg,LED
3761,48912,Murmansk Airport,RU,Murmansk,MMK
3762,48921,Velikiye Luki Airport,RU,Velikiye Luki,VLU
3763,48922,Pskov Airport,RU,Pskov,PKV
3764,48924,Petrozavodsk Airport,RU,Petrozavodsk,PES
